BirdID,Date,StndBody.mass,animal,FieldPeriodID,PeriodYear,PeriodStart,PeriodEnd,Observer,Weather,Novel.environment.score,ReleaseMethod,CatchID,ExplorationBranchOrientation,TentColour,TentTerritoryID,Wind,SexEstimate,BirthDate,BirthFieldPeriodID,BirthPeriodYear,BodyMass,Ageclass,CatchTime,Status,Time.between.tests,Social.status,TentPoles,BranchHeight,Start.of.year,Start.of.June,Season.yr.start,Season.june.start,Season,Days.into.season,mum,Ageclass2,Age_days,Testno,Age,Age_sq,Age2
5626,27/06/2014,1.309958635,5626,125,2014,16/06/2014,04/10/2014,HE,S,2,P,8665,P,B,2,0,M,22/11/2010,104,2010,17.89999962,A,00/01/1900,BrM,276,Primary,0,0,01/01/2014,01/06/2014,177,26,26.1,26,3595,4,1313,2,0.130677065,1723969,-0.060356287
5630,13/02/2012,-0.631505287,5630,112,2012,22/01/2012,28/02/2012,DJW,S,14,P,7833,D,B,2,0,F,01/04/2011,105,2011,13.5,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2012,01/06/2012,43,43,43.2,43,5319,3,318,1,-0.328770565,101124,-0.253355551
5634,16/02/2013,-0.52604569,5634,118,2013,22/01/2013,27/02/2013,HE,P,17,P,8211,D,B,2,1,F,14/12/2010,104,2010,13.5,A,00/01/1900,BrF,0,Primary,0,0,01/01/2013,01/06/2013,46,46,46.2,46,3022,4,795,1,-0.108512757,632025,-0.190217357
5634,11/07/2014,-0.572045889,5634,125,2014,16/06/2014,04/10/2014,HE,P,22,P,8727,P,B,2,0,F,14/12/2010,104,2010,15.30000019,A,00/01/1900,BrF,510,Primary,0,0,01/01/2014,01/06/2014,191,40,40.1,40,3022,4,1305,2,0.126983013,1703025,-0.062847084
5638,11/07/2013,1.186753573,5638,122,2013,18/06/2013,30/09/2013,HE,C,15,P,8345,P,G,2,0,M,16/05/2011,105,2011,19.5,A,00/01/1900,BrM,0,Primary,0,0,01/01/2013,01/06/2013,191,40,40.1,40,1617,4,787,1,-0.112206808,619369,-0.191722491
5638,10/02/2014,1.094753175,5638,124,2014,19/01/2014,04/03/2014,HE,P,68,P,8519,P,B,2,2,M,16/05/2011,105,2011,16.60000038,A,00/01/1900,BrM,214,Primary,0,0,01/01/2014,01/06/2014,40,40,40.2,40,1617,4,1001,2,-0.013390936,1002001,-0.146217409
5639,14/07/2012,0.580104042,5639,116,2012,04/06/2012,30/09/2012,DLG,S,7,P,7998,D,B,2,1,M,17/05/2011,105,2011,16.5,A,00/01/1900,BrM,0,Primary,0,0,01/01/2012,01/06/2012,195,43,43.1,43,5242,4,424,1,-0.279824386,179776,-0.244001744
5639,22/08/2013,0.718104638,5639,122,2013,18/06/2013,30/09/2013,HE,C,2,P,8429,P,G,2,0,M,17/05/2011,105,2011,17.5,A,00/01/1900,BrM,338,Primary,0,0,01/01/2013,01/06/2013,233,82,82.1,82,5242,4,828,2,-0.093274795,685584,-0.183847773
5641,30/01/2013,-0.056195002,5641,118,2013,22/01/2013,27/02/2013,SH,P,8,P,8182,D,B,2,2,F,01/04/2011,105,2011,14.5,A,00/01/1900,SEEN1,0,Non-primary,0,0,01/01/2013,01/06/2013,29,29,29.2,29,3517,4,670,1,-0.166232308,448900,-0.211995771
5641,01/07/2013,-0.056195002,5641,122,2013,18/06/2013,30/09/2013,LMG,S,6,P,8335,P,G,2,0,F,01/04/2011,105,2011,16,A,00/01/1900,BrF,152,Primary,0,0,01/01/2013,01/06/2013,181,30,30.1,30,3517,4,822,2,-0.096045334,675684,-0.185025145
5642,01/08/2013,-0.094900728,5642,122,2013,18/06/2013,30/09/2013,HE,C,16,P,8502,P,G,2,1,F,03/12/2010,104,2010,15.5,A,00/01/1900,BrF,324,Primary,0,0,01/01/2013,01/06/2013,212,61,61.1,61,1852,4,972,1,-0.026781872,944784,-0.153022026
5643,14/06/2012,0.534934252,5643,116,2012,04/06/2012,30/09/2012,SAK,S,4,P,7948,D,B,2,1,M,03/12/2010,104,2010,16.29999924,A,00/01/1900,BrM,0,Primary,0,0,01/01/2012,01/06/2012,165,13,13.1,13,5277,4,559,1,-0.21748727,312481,-0.228219604
5643,15/08/2013,0.718935047,5643,122,2013,18/06/2013,30/09/2013,MB,C,87,P,8415,P,G,2,0,M,03/12/2010,104,2010,16.5,A,00/01/1900,BrM,331,Primary,0,0,01/01/2013,01/06/2013,226,75,75.1,75,5277,4,986,2,-0.020317282,972196,-0.149762013
5643,07/02/2014,0.534934252,5643,124,2014,19/01/2014,04/03/2014,HE,P,158,P,8514,P,B,2,1,M,03/12/2010,104,2010,17.20000076,A,00/01/1900,BrM,176,Primary,0,0,01/01/2014,01/06/2014,37,37,37.2,37,5277,4,1162,3,0.060951846,1350244,-0.104802091
5648,18/08/2013,-0.022090015,5648,122,2013,18/06/2013,30/09/2013,HE,S,2,P,8417,P,G,2,0,F,03/07/2011,105,2011,15.5,A,00/01/1900,ABX,0,Non-primary,0,0,01/01/2013,01/06/2013,229,78,78.1,78,5277,4,777,1,-0.116824372,603729,-0.193582501
5650,15/07/2013,0.428239047,5650,122,2013,18/06/2013,30/09/2013,HE,T,22,P,8354,P,G,2,0,M,20/08/2011,105,2011,16.5,A,00/01/1900,BrM,0,Primary,0,0,01/01/2013,01/06/2013,195,44,44.1,44,5132,4,695,1,-0.154688398,483025,-0.207937404
5652,02/02/2012,-0.902104917,5652,112,2012,22/01/2012,28/02/2012,HE,C,9,P,7807,D,B,2,0,F,02/01/2011,104,2010,14,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2012,01/06/2012,32,32,32.2,32,5075,3,396,1,-0.292753565,156816,-0.246732297
5652,25/02/2014,-0.856104719,5652,124,2014,19/01/2014,04/03/2014,HE,S,45,P,8534,P,B,2,0,F,02/01/2011,104,2010,13.30000019,A,00/01/1900,SEEN2,754,Non-primary,0,0,01/01/2014,01/06/2014,55,55,55.2,55,5075,4,1150,2,0.055410769,1322500,-0.108101587
5653,09/07/2013,-0.235119427,5653,122,2013,18/06/2013,30/09/2013,HE,C,13,P,8341,P,G,2,1,F,14/08/2011,105,2011,15,A,00/01/1900,BrF,0,Primary,0,0,01/01/2013,01/06/2013,189,38,38.1,38,3462,4,695,1,-0.154688398,483025,-0.207937404
5657,05/07/2012,-0.392593163,5657,116,2012,04/06/2012,30/09/2012,DLG,P,0,P,7986,D,B,2,1,F,23/08/2011,105,2011,14.30000019,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2012,01/06/2012,186,34,34.1,34,3567,3,317,1,-0.329232322,100489,-0.253431069
5658,14/06/2012,-0.210687843,5658,116,2012,04/06/2012,30/09/2012,SAK,S,0,P,7950,D,B,2,0,F,13/07/2011,105,2011,13.89999962,SA,00/01/1900,SEEN2,0,Non-primary,0,0,01/01/2012,01/06/2012,165,13,13.1,13,4999,3,337,1,-0.319997193,113569,-0.251875511
5658,05/02/2013,-0.302688241,5658,118,2013,22/01/2013,27/02/2013,SH,P,39,P,8196,D,B,2,0,F,13/07/2011,105,2011,16,A,00/01/1900,SEEN1,236,Non-primary,0,0,01/01/2013,01/06/2013,35,35,35.2,35,4999,4,573,2,-0.21102268,328329,-0.226334857
5678,06/02/2013,0.398566082,5678,118,2013,22/01/2013,27/02/2013,SH,C,44,P,8197,D,B,2,1,F,16/01/2011,104,2010,17,A,00/01/1900,BrF,0,Primary,0,0,01/01/2013,01/06/2013,36,36,36.2,36,4958,4,752,1,-0.128368283,565504,-0.198128466
5679,10/08/2013,0.119547994,5679,122,2013,18/06/2013,30/09/2013,LMG,C,61,P,8399,P,G,2,1,M,16/01/2011,104,2010,15,A,00/01/1900,BrM,0,Primary,0,0,01/01/2013,01/06/2013,221,70,70.1,70,1824,4,937,1,-0.042943346,877969,-0.1609681
5679,22/02/2019,-0.110453,5679,171,2019,21/01/2019,09/03/2019,TC,S,80,P,10761,D,G,2,1,M,16/01/2011,104,2010,16,A,00/01/1900,BrM,2022,Primary,1,1,01/01/2019,01/06/2019,52,52,52.2,52,1824,4,2959,2,0.890728119,8755681,0.775900557
5682,16/06/2012,0.017822786,5682,116,2012,04/06/2012,30/09/2012,SAK,S,0,P,7953,D,B,2,0,M,19/07/2011,105,2011,15.39999962,SA,00/01/1900,BrM,0,Primary,0,0,01/01/2012,01/06/2012,167,15,15.1,15,5320,3,333,1,-0.321844219,110889,-0.252194234
5683,20/07/2013,-0.60576995,5683,122,2013,18/06/2013,30/09/2013,HE,S,5,P,8363,P,G,2,0,F,18/09/2010,104,2010,14.5,A,00/01/1900,BrF,0,Primary,0,0,01/01/2013,01/06/2013,200,49,49.1,49,5162,4,1036,1,0.002770538,1073296,-0.137738545
5683,25/09/2013,-0.329768758,5683,122,2013,18/06/2013,30/09/2013,MB,C,25,P,8483,P,G,2,1,F,18/09/2010,104,2010,15.30000019,A,00/01/1900,BrF,67,Primary,0,0,01/01/2013,01/06/2013,267,116,116.1,116,5162,4,1103,2,0.033708218,1216609,-0.120694832
5683,20/06/2014,-0.743770546,5683,125,2014,16/06/2014,04/10/2014,MB,P,81,P,8625,P,B,2,0,F,18/09/2010,104,2010,13.69999981,A,00/01/1900,BrF,268,Primary,0,0,01/01/2014,01/06/2014,170,19,19.1,19,5162,4,1371,3,0.157458936,1879641,-0.041842762
5685,05/07/2012,-0.532811862,5685,116,2012,04/06/2012,30/09/2012,DLG,P,2,P,7987,D,B,2,1,F,23/07/2011,105,2011,13.80000019,SA,00/01/1900,BrF,0,Primary,0,0,01/01/2012,01/06/2012,186,34,34.1,34,5284,3,348,1,-0.314917873,121104,-0.250979399
5686,17/06/2012,-0.744228801,5686,116,2012,04/06/2012,30/09/2012,DLG,S,4,P,7960,D,B,2,1,F,24/07/2011,105,2011,13.60000038,SA,00/01/1900,BrF,0,Primary,0,0,01/01/2012,01/06/2012,168,16,16.1,16,5217,3,329,1,-0.323691245,108241,-0.252509151
5748,03/07/2012,-0.203031648,5748,116,2012,04/06/2012,30/09/2012,DLG,S,0,P,7983,D,B,2,0,F,02/08/2011,105,2011,14.30000019,SA,00/01/1900,AB,0,Non-primary,0,0,01/01/2012,01/06/2012,184,32,32.1,32,3608,3,336,1,-0.32045895,112896,-0.251955548
5748,22/08/2013,0.072969544,5748,122,2013,18/06/2013,30/09/2013,MB,C,3,P,8422,P,G,2,0,F,02/08/2011,105,2011,16.5,A,00/01/1900,ABX,345,Non-primary,0,0,01/01/2013,01/06/2013,233,82,82.1,82,3608,4,751,2,-0.128830039,564001,-0.198307213
5748,18/02/2015,0.026969346,5748,139,2015,16/01/2015,05/03/2015,MB,S,2,P,8960,D,G,2,1,F,02/08/2011,105,2011,15.5,A,00/01/1900,BrF,545,Primary,0,0,01/01/2015,01/06/2015,48,48,48.2,48,3608,4,1296,3,0.122827206,1679616,-0.065631034
5749,01/08/2013,0.388893966,5749,122,2013,18/06/2013,30/09/2013,LMG,S,6,P,8504,P,G,2,1,F,01/08/2011,105,2011,17,A,00/01/1900,BrF,0,Primary,0,0,01/01/2013,01/06/2013,212,61,61.1,61,4971,4,731,1,-0.138065167,534361,-0.201832194
5749,19/02/2015,0.526894562,5749,139,2015,16/01/2015,05/03/2015,MB,S,16,P,8956,D,G,2,2,F,01/08/2011,105,2011,15.89999962,A,00/01/1900,BrF,567,Primary,0,0,01/01/2015,01/06/2015,49,49,49.2,49,4971,4,1298,2,0.123750718,1684804,-0.065014043
5750,09/09/2012,0.003999525,5750,116,2012,04/06/2012,30/09/2012,SAK,P,0,P,8009,D,B,2,1,F,01/08/2011,105,2011,15.5,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2012,01/06/2012,252,100,100.1,100,1826,3,405,1,-0.288597757,164025,-0.245874955
5750,28/07/2013,-0.272001667,5750,122,2013,18/06/2013,30/09/2013,HE,P,5,P,8382,P,G,2,0,F,01/08/2011,105,2011,15,A,00/01/1900,BrF,322,Primary,0,0,01/01/2013,01/06/2013,208,57,57.1,57,1826,4,727,2,-0.139912193,528529,-0.202525773
5765,27/06/2012,-0.495182527,5765,116,2012,04/06/2012,30/09/2012,DLG,C,3,P,7973,D,B,2,0,M,29/10/2011,105,2011,14.89999962,SA,00/01/1900,BrM,0,Primary,0,0,01/01/2012,01/06/2012,178,26,26.1,26,5319,3,242,1,-0.363864053,58564,-0.258417062
5765,14/07/2012,-0.495182527,5765,116,2012,04/06/2012,30/09/2012,DJW,S,1,P,7996,D,B,2,1,M,29/10/2011,105,2011,14.10000038,SA,00/01/1900,BrM,17,Primary,0,0,01/01/2012,01/06/2012,195,43,43.1,43,5319,3,259,2,-0.356014194,67081,-0.257404165
5766,14/02/2013,0.074990936,5766,118,2013,22/01/2013,27/02/2013,SH,P,4,P,8207,D,B,2,1,F,30/09/2011,105,2011,15.5,A,00/01/1900,SEEN2,0,Non-primary,0,0,01/01/2013,01/06/2013,44,44,44.2,44,5337,4,503,1,-0.243345629,253009,-0.2352924
5768,14/07/2012,-0.371647201,5768,116,2012,04/06/2012,30/09/2012,DLG,S,4,P,7999,D,B,2,1,M,30/10/2011,105,2011,14.60000038,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2012,01/06/2012,195,43,43.1,43,4917,3,258,1,-0.35647595,66564,-0.25746565
5768,18/09/2012,-0.095646008,5768,116,2012,04/06/2012,30/09/2012,VS,C,9,P,8031,D,B,2,1,M,30/10/2011,105,2011,15.39999962,SA,00/01/1900,ABX,66,Non-primary,0,0,01/01/2012,01/06/2012,261,109,109.1,109,4917,3,324,2,-0.326000027,104976,-0.252897446
5769,29/01/2012,-0.031803171,5769,112,2012,22/01/2012,28/02/2012,HE,S,3,P,7798,D,B,2,2,F,01/10/2011,105,2011,14.5,JUV,00/01/1900,OFL,0,Non-primary,0,0,01/01/2012,01/06/2012,28,28,28.2,28,5450,2,120,1,-0.420198335,14400,-0.263669332
5769,23/02/2012,-0.307804363,5769,112,2012,22/01/2012,28/02/2012,HE,S,7,P,7849,D,B,2,2,F,01/10/2011,105,2011,13.5,JUV,00/01/1900,OFL,25,Non-primary,0,0,01/01/2012,01/06/2012,53,53,53.2,53,5450,2,145,2,-0.408654425,21025,-0.262881444
5769,02/02/2013,-0.307804363,5769,118,2013,22/01/2013,27/02/2013,HE,C,15,P,8188,D,B,2,1,F,01/10/2011,105,2011,16,A,00/01/1900,ABX,202,Non-primary,0,0,01/01/2013,01/06/2013,32,32,32.2,32,5450,4,490,3,-0.249348462,240100,-0.236827623
5769,25/06/2013,-0.031803171,5769,122,2013,18/06/2013,30/09/2013,HE,S,33,P,8324,P,G,2,0,F,01/10/2011,105,2011,16,A,00/01/1900,ABX,143,Non-primary,0,0,01/01/2013,01/06/2013,175,24,24.1,24,5450,4,633,4,-0.183317296,400689,-0.217729336
5769,03/08/2013,-0.215803966,5769,122,2013,18/06/2013,30/09/2013,LMG,P,21,P,8389,P,G,2,0,F,01/10/2011,105,2011,16,A,00/01/1900,ABX,39,Non-primary,0,0,01/01/2013,01/06/2013,214,63,63.1,63,5450,4,672,5,-0.165308795,451584,-0.211676572
5769,26/06/2014,-0.07780337,5769,125,2014,16/06/2014,04/10/2014,HE,P,33,P,8661,P,B,2,1,F,01/10/2011,105,2011,15.5,A,00/01/1900,BrF,327,Primary,0,0,01/01/2014,01/06/2014,176,25,25.1,25,5450,4,999,6,-0.014314449,998001,-0.146693115
5770,30/01/2012,-1.495051255,5770,112,2012,22/01/2012,28/02/2012,HE,S,3,P,7799,D,B,2,2,F,01/12/2011,112,2012,12,JUV,00/01/1900,FL,0,Non-primary,0,0,01/01/2012,01/06/2012,29,29,29.2,29,5525,1,60,1,-0.44790372,3600,-0.264953738
5770,08/06/2012,-1.541051454,5770,116,2012,04/06/2012,30/09/2012,SAK,S,1,P,7914,D,B,2,0,F,01/12/2011,112,2012,12.5,SA,00/01/1900,AB,130,Non-primary,0,0,01/01/2012,01/06/2012,159,7,7.1,7,5525,3,190,2,-0.387875386,36100,-0.261088627
5770,25/06/2012,-1.495051255,5770,116,2012,04/06/2012,30/09/2012,SAK,S,1,P,7969,D,B,2,1,F,01/12/2011,112,2012,13,SA,00/01/1900,AB,17,Non-primary,0,0,01/01/2012,01/06/2012,176,24,24.1,24,5525,3,207,3,-0.380025527,42849,-0.260285992
5770,28/07/2013,-1.495051255,5770,122,2013,18/06/2013,30/09/2013,HE,S,10,P,8383,P,G,2,0,F,01/12/2011,112,2012,13.5,A,00/01/1900,BrF,398,Primary,0,0,01/01/2013,01/06/2013,208,57,57.1,57,5525,4,605,4,-0.196246475,366025,-0.221851804
5770,17/09/2013,-1.31105046,5770,122,2013,18/06/2013,30/09/2013,MB,S,13,P,8457,P,G,2,0,F,01/12/2011,112,2012,14.60000038,A,00/01/1900,BrF,51,Primary,0,0,01/01/2013,01/06/2013,259,108,108.1,108,5525,4,656,5,-0.172696898,430336,-0.214203522
5771,30/01/2012,-0.704316,5771,112,2012,22/01/2012,28/02/2012,DJW,S,1,P,7800,D,B,2,2,F,01/12/2011,112,2012,13.5,JUV,00/01/1900,FL,0,Non-primary,0,0,01/01/2012,01/06/2012,29,29,29.2,29,4999,1,60,1,-0.44790372,3600,-0.264953738
5772,31/01/2012,-0.582964812,5772,112,2012,22/01/2012,28/02/2012,HE,S,1,P,7801,D,B,2,0,F,02/11/2011,105,2011,13.5,JUV,00/01/1900,ABX,0,Non-primary,0,0,01/01/2012,01/06/2012,30,30,30.2,30,1415,2,90,1,-0.434051027,8100,-0.264418569
5773,04/02/2012,-0.704316,5773,112,2012,22/01/2012,28/02/2012,HE,C,14,P,7804,D,B,2,2,F,06/11/2011,105,2011,13.5,JUV,00/01/1900,ABX,0,Non-primary,0,0,01/01/2012,01/06/2012,34,34,34.2,34,5511,2,90,1,-0.434051027,8100,-0.264418569
5774,07/02/2012,-0.333975581,5774,112,2012,22/01/2012,28/02/2012,LJR,S,19,P,7810,D,B,2,2,M,09/11/2011,105,2011,14,JUV,00/01/1900,FL,0,Non-primary,0,0,01/01/2012,01/06/2012,37,37,37.2,37,1763,2,90,1,-0.434051027,8100,-0.264418569
5774,20/07/2013,-0.425975979,5774,122,2013,18/06/2013,30/09/2013,HE,S,10,P,8362,P,G,2,0,M,09/11/2011,105,2011,15.5,A,00/01/1900,BrM,529,Primary,0,0,01/01/2013,01/06/2013,200,49,49.1,49,1763,4,619,2,-0.189781885,383161,-0.21981388
5775,07/02/2012,0.095703565,5775,112,2012,22/01/2012,28/02/2012,LJR,S,12,P,7811,D,B,2,2,M,09/11/2011,105,2011,15,JUV,00/01/1900,SEEN1,0,Non-primary,0,0,01/01/2012,01/06/2012,37,37,37.2,37,1716,2,90,1,-0.434051027,8100,-0.264418569
5775,26/02/2012,0.095703565,5775,112,2012,22/01/2012,28/02/2012,HE,C,15,P,7850,D,B,2,2,M,09/11/2011,105,2011,16,JUV,00/01/1900,SEEN1,19,Non-primary,0,0,01/01/2012,01/06/2012,56,56,56.2,56,1716,2,109,2,-0.425277655,11881,-0.263968908
5775,12/09/2012,0.27970436,5775,116,2012,04/06/2012,30/09/2012,VS,C,22,P,8014,D,B,2,1,M,09/11/2011,105,2011,16.39999962,SA,00/01/1900,ABX,199,Non-primary,0,0,01/01/2012,01/06/2012,255,103,103.1,103,1716,3,308,3,-0.333388129,94864,-0.254100031
5776,08/02/2012,0.735612578,5776,112,2012,22/01/2012,28/02/2012,HE,S,52,P,7816,D,B,2,2,M,13/06/2011,105,2011,17,SA,00/01/1900,BrM,0,Primary,0,0,01/01/2012,01/06/2012,38,38,38.2,38,5132,3,240,1,-0.364787565,57600,-0.258531707
5776,02/02/2013,0.735612578,5776,118,2013,22/01/2013,27/02/2013,HE,C,16,P,8189,D,B,2,1,M,13/06/2011,105,2011,16.5,A,00/01/1900,BrM,360,Primary,0,0,01/01/2013,01/06/2013,32,32,32.2,32,5132,4,600,2,-0.198555257,360000,-0.222568336
5776,15/02/2013,0.689612379,5776,118,2013,22/01/2013,27/02/2013,HE,S,7,P,8210,D,B,2,2,M,13/06/2011,105,2011,16,A,00/01/1900,BrM,13,Primary,0,0,01/01/2013,01/06/2013,45,45,45.2,45,5132,4,613,3,-0.192552424,375769,-0.220692984
5776,01/07/2013,0.781612777,5776,122,2013,18/06/2013,30/09/2013,LMG,C,114,P,8334,P,G,2,0,M,13/06/2011,105,2011,18,A,00/01/1900,BrM,136,Primary,0,0,01/01/2013,01/06/2013,181,30,30.1,30,5132,4,749,4,-0.129753552,561001,-0.198663992
5776,13/02/2016,0.919613373,5776,144,2016,02/02/2016,09/03/2016,LJR,S,93,P,9231,P,B,1.1,2,M,13/06/2011,105,2011,16.5,A,00/01/1900,BrM,957,Primary,0,0,01/01/2016,01/06/2016,43,43,43.2,43,5132,4,1706,5,0.312147334,2910436,0.080746072
5777,08/02/2012,-1.078519679,5777,112,2012,22/01/2012,28/02/2012,HE,S,1,P,7817,D,B,2,2,F,10/12/2011,112,2012,12,JUV,00/01/1900,FL,0,Non-primary,0,0,01/01/2012,01/06/2012,38,38,38.2,38,3517,1,60,1,-0.44790372,3600,-0.264953738
5777,06/02/2013,-1.216520275,5777,118,2013,22/01/2013,27/02/2013,SH,C,10,P,8198,D,B,2,1,F,10/12/2011,112,2012,14,A,00/01/1900,SEEN1,364,Non-primary,0,0,01/01/2013,01/06/2013,36,36,36.2,36,3517,4,424,2,-0.279824386,179776,-0.244001744
5778,08/02/2012,-1.139305386,5778,112,2012,22/01/2012,28/02/2012,HE,S,3,P,7818,D,B,2,2,F,10/12/2011,112,2012,13,JUV,00/01/1900,FL,0,Non-primary,0,0,01/01/2012,01/06/2012,38,38,38.2,38,3517,1,60,1,-0.44790372,3600,-0.264953738
5778,24/06/2012,-1.507306976,5778,116,2012,04/06/2012,30/09/2012,SAK,C,8,P,7966,D,B,2,1,F,10/12/2011,112,2012,12,SA,00/01/1900,ABX,137,Non-primary,0,0,01/01/2012,01/06/2012,175,23,23.1,23,3517,3,197,2,-0.384643091,38809,-0.260766455
5778,21/02/2013,-1.415306578,5778,118,2013,22/01/2013,27/02/2013,HE,P,8,P,8220,D,B,2,2,F,10/12/2011,112,2012,14,A,00/01/1900,SEEN1,242,Non-primary,0,0,01/01/2013,01/06/2013,51,51,51.2,51,3517,4,439,3,-0.272898039,192721,-0.242462241
5779,08/02/2012,0.466829409,5779,112,2012,22/01/2012,28/02/2012,HE,S,4,P,7819,D,B,2,2,M,08/02/2011,105,2011,15,A,00/01/1900,FL,0,Non-primary,0,0,01/01/2012,01/06/2012,38,38,38.2,38,5514,4,365,1,-0.307068014,133225,-0.249537891
5779,23/02/2013,0.466829409,5779,118,2013,22/01/2013,27/02/2013,SH,P,32,P,8224,D,B,2,2,M,08/02/2011,105,2011,17,A,00/01/1900,SEEN1,381,Non-primary,0,0,01/01/2013,01/06/2013,53,53,53.2,53,5514,4,746,2,-0.131138821,556516,-0.199197378
5779,17/09/2014,0.144828017,5779,125,2014,16/06/2014,04/10/2014,KLB,S,33,P,8819,P,B,2,1,M,08/02/2011,105,2011,16.10000038,A,00/01/1900,BrM,571,Primary,0,0,01/01/2014,01/06/2014,259,108,108.1,108,5514,4,1317,3,0.13252409,1734489,-0.05910518
5779,12/02/2019,0.558829806,5779,171,2019,21/01/2019,09/03/2019,TC,T,0,P,10742,P,G,2,0,M,08/02/2011,105,2011,16.70000076,A,00/01/1900,BrM,1609,Primary,1,1,01/01/2019,01/06/2019,42,42,42.2,42,5514,4,2926,4,0.875490157,8561476,0.752804438
5780,09/02/2012,-0.154981843,5780,112,2012,22/01/2012,28/02/2012,HE,S,4,P,7820,D,B,2,0,M,11/12/2011,112,2012,14.5,JUV,00/01/1900,FL,0,Non-primary,0,0,01/01/2012,01/06/2012,39,39,39.2,39,3490,1,60,1,-0.44790372,3600,-0.264953738
5780,11/06/2012,-0.29298244,5780,116,2012,04/06/2012,30/09/2012,DLG,S,12,P,7923,D,B,2,1,M,11/12/2011,112,2012,14.10000038,SA,00/01/1900,ABX,123,Non-primary,0,0,01/01/2012,01/06/2012,162,10,10.1,10,3490,3,183,2,-0.391107681,33489,-0.261399144
5780,22/09/2012,-0.29298244,5780,116,2012,04/06/2012,30/09/2012,SAK,S,27,P,8039,D,B,2,1,M,11/12/2011,112,2012,15.10000038,SA,00/01/1900,ABX,103,Non-primary,0,0,01/01/2012,01/06/2012,265,113,113.1,113,3490,3,286,3,-0.34354677,81796,-0.255654162
5780,31/01/2013,0.029018952,5780,118,2013,22/01/2013,27/02/2013,SH,P,10,P,8184,D,B,2,1,M,11/12/2011,112,2012,15.69999981,A,00/01/1900,ABX,131,Non-primary,0,0,01/01/2013,01/06/2013,30,30,30.2,30,3490,4,417,4,-0.28305668,173889,-0.244701865
5780,26/09/2013,-0.338982638,5780,122,2013,18/06/2013,30/09/2013,MB,C,39,P,8472,P,G,2,1,M,11/12/2011,112,2012,15.69999981,A,00/01/1900,BrM,238,Primary,0,0,01/01/2013,01/06/2013,268,117,117.1,117,3490,4,655,5,-0.173158654,429025,-0.214359435
5780,08/08/2014,-0.338982638,5780,125,2014,16/06/2014,04/10/2014,MB,P,84,P,8771,P,B,2,0,M,11/12/2011,112,2012,15.89999962,A,00/01/1900,BrM,316,Primary,0,0,01/01/2014,01/06/2014,219,68,68.1,68,3490,4,971,6,-0.027243628,942841,-0.1532531
5781,12/02/2012,-0.463718378,5781,112,2012,22/01/2012,28/02/2012,HE,S,2,P,7827,D,B,2,0,M,17/06/2011,105,2011,14,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2012,01/06/2012,42,42,42.2,42,1803,3,240,1,-0.364787565,57600,-0.258531707
5781,24/06/2012,-0.417718179,5781,116,2012,04/06/2012,30/09/2012,DLG,C,8,P,7968,D,B,2,0,M,17/06/2011,105,2011,15,SA,00/01/1900,SEEN2,133,Non-primary,0,0,01/01/2012,01/06/2012,175,23,23.1,23,1803,3,373,2,-0.303373963,139129,-0.248835749
5782,15/02/2012,-0.375338127,5782,112,2012,22/01/2012,28/02/2012,HE,S,4,P,7837,D,B,2,0,M,20/06/2011,105,2011,14.5,SA,00/01/1900,BrM,0,Primary,0,0,01/01/2012,01/06/2012,45,45,45.2,45,5162,3,240,1,-0.364787565,57600,-0.258531707
5783,16/02/2012,-0.28722116,5783,112,2012,22/01/2012,28/02/2012,HE,S,3,P,7839,D,B,2,0,M,19/10/2011,105,2011,15,JUV,00/01/1900,OFL,0,Non-primary,0,0,01/01/2012,01/06/2012,46,46,46.2,46,4965,2,120,1,-0.420198335,14400,-0.263669332
5783,09/02/2013,0.034780231,5783,118,2013,22/01/2013,27/02/2013,HE,C,3,P,8203,D,B,2,1,M,19/10/2011,105,2011,15.5,A,00/01/1900,SEEN1,359,Non-primary,0,0,01/01/2013,01/06/2013,39,39,39.2,39,4965,4,479,2,-0.254427783,229441,-0.23809526
5784,16/02/2012,-0.278257176,5784,112,2012,22/01/2012,28/02/2012,HE,S,3,P,7840,D,B,2,0,M,18/11/2011,105,2011,14.5,JUV,00/01/1900,FL,0,Non-primary,0,0,01/01/2012,01/06/2012,46,46,46.2,46,5341,2,90,1,-0.434051027,8100,-0.264418569
5785,17/02/2012,-0.375338127,5785,112,2012,22/01/2012,28/02/2012,HE,S,21,P,7841,D,B,2,0,M,19/12/2011,112,2012,14.5,JUV,00/01/1900,FL,0,Non-primary,0,0,01/01/2012,01/06/2012,47,47,47.2,47,3453,1,60,1,-0.44790372,3600,-0.264953738
5786,22/02/2012,-0.371553068,5786,112,2012,22/01/2012,28/02/2012,HE,S,5,P,7844,D,B,2,2,M,24/11/2011,105,2011,15,JUV,00/01/1900,SEEN1,0,Non-primary,0,0,01/01/2012,01/06/2012,52,52,52.2,52,1763,2,90,1,-0.434051027,8100,-0.264418569
