BirdID,Date,StndBody.mass,animal,FieldPeriodID,PeriodYear,PeriodStart,PeriodEnd,Observer,Weather,ReleaseMethod,CatchID,ExplorationBranchOrientation,TentColour,Novel.object.score,TentTerritoryID,Wind,SexEstimate,BirthDate,BirthFieldPeriodID,BirthPeriodYear,BodyMass,Ageclass,CatchTime,Status,Time.between.tests,Social.status,TentPoles,BranchHeight,Start.of.year,Start.of.June,Season.yr.start,Season.june.start,Season,Days.into.season,mum,Ageclass2,Age_days,Testno,Age_sd,Age_sq,Age_sq_sd
6560,13/02/2016,-0.917345413,6560,144,2016,02/02/2016,09/03/2016,DJW,S,P,9230,P,B,46,1.1,2,M,29/09/2015,142,2015,13,JUV,00/01/1900,ABX,0,Non-primary,0,0,01/01/2016,01/06/2016,43,43,43.2,43,5634,2,137,1,-0.425508212,18769,-0.257677117
6563,18/02/2016,0.142398922,6563,144,2016,02/02/2016,09/03/2016,DJW,S,P,9234,P,B,47,1.1,2,M,25/12/2015,144,2016,16,JUV,00/01/1900,FL,0,Non-primary,0,0,01/01/2016,01/06/2016,48,48,48.2,48,5630,1,55,1,-0.465218613,3025,-0.259631776
6564,19/02/2016,0.234077145,6564,144,2016,02/02/2016,09/03/2016,LJR,S,P,9235,P,B,25,1.1,2,F,05/10/2015,142,2015,16.5,JUV,00/01/1900,OFL,0,Non-primary,0,0,01/01/2016,01/06/2016,49,49,49.2,49,5537,2,137,1,-0.425508212,18769,-0.257677117
6565,19/02/2016,0.379698572,6565,144,2016,02/02/2016,09/03/2016,LJR,S,P,9236,P,B,80,1.1,2,M,19/02/2015,139,2015,16.5,A,00/01/1900,BrM,0,Primary,0,0,01/01/2016,01/06/2016,49,49,49.2,49,6009,4,365,1,-0.315093925,133225,-0.243467106
6566,19/02/2016,0.89743562,6566,144,2016,02/02/2016,09/03/2016,DJW,S,P,9237,P,B,37,1.1,2,M,19/02/2015,139,2015,18,A,00/01/1900,BrM,0,Primary,0,0,01/01/2016,01/06/2016,49,49,49.2,49,5132,4,365,1,-0.315093925,133225,-0.243467106
6567,20/02/2016,0.355428334,6567,144,2016,02/02/2016,09/03/2016,DJW,S,P,9238,P,B,10,1.1,2,M,22/05/2015,142,2015,16.5,SA,00/01/1900,BrM,0,Primary,0,0,01/01/2016,01/06/2016,50,50,50.2,50,5634,3,274,1,-0.359162785,75076,-0.250686456
6568,21/02/2016,-0.302527413,6568,144,2016,02/02/2016,09/03/2016,LJR,C,P,9239,P,B,0,1.1,2,F,07/10/2015,142,2015,14.5,JUV,00/01/1900,OFL,0,Non-primary,0,0,01/01/2016,01/06/2016,51,51,51.2,51,6217,2,137,1,-0.425508212,18769,-0.257677117
6571,25/02/2016,0.074990936,6571,144,2016,02/02/2016,09/03/2016,LJR,C,P,9248,P,B,18,1.1,0,F,11/10/2015,142,2015,15.5,JUV,00/01/1900,OFL,0,Non-primary,0,0,01/01/2016,01/06/2016,55,55,55.2,55,6229,2,137,1,-0.425508212,18769,-0.257677117
6645,27/02/2019,0.339785771,6645,171,2019,21/01/2019,09/03/2019,TC,S,P,10770,D,G,23,2,0,M,26/02/2016,144,2016,16.60000038,A,00/01/1900,BrM,0,Primary,1,0,01/01/2019,01/06/2019,57,57,57.2,57,3490,4,1097,1,0.03939405,1203409,-0.110600975
6660,10/09/2016,0.338172985,6660,159,2016,23/06/2016,19/09/2016,DR,C,P,10032,P,B,26,3,0,F,10/09/2015,142,2015,16.29999924,A,00/01/1900,SEEN1,0,Non-primary,0,0,01/01/2016,01/06/2016,253,101,101.1,101,6036,4,366,1,-0.314609652,133956,-0.243376351
6673,12/09/2016,0.225449471,6673,159,2016,23/06/2016,19/09/2016,DR,S,P,10055,P,B,1,3,2,F,12/09/2015,142,2015,16.39999962,A,00/01/1900,SEEN1,0,Non-primary,0,0,01/01/2016,01/06/2016,255,103,103.1,103,6028,4,366,1,-0.314609652,133956,-0.243376351
6690,08/02/2019,-0.080870326,6690,171,2019,21/01/2019,09/03/2019,TC,S,P,10729,P,G,23,2,1,F,19/05/2016,159,2016,15.10000038,A,00/01/1900,BrF,0,Primary,1,1,01/01/2019,01/06/2019,38,38,38.2,38,6022,4,995,1,-0.010001816,990025,-0.137093154
6693,02/03/2020,-0.006447452,6693,174,2020,05/02/2020,16/03/2020,TJB,P,P,10943,D,G,1,2,1,F,28/09/2016,159,2016,15.39999962,A,00/01/1900,BrF,0,Primary,0,0,01/01/2020,01/06/2020,61,61,61.2,61,5635,4,1251,1,0.113972121,1565001,-0.065708386
6697,25/02/2019,0.577085421,6697,171,2019,21/01/2019,09/03/2019,TC,C,P,10774,D,G,0,2,0,M,27/09/2016,159,2016,17.10000038,A,00/01/1900,BrM,0,Primary,1,0,01/01/2019,01/06/2019,55,55,55.2,55,6229,4,881,1,-0.065208959,776161,-0.163644927
6764,07/02/2019,-0.170936389,6764,171,2019,21/01/2019,09/03/2019,TC,S,P,10728,P,G,2,2,0,F,11/07/2017,164,2017,14.89999962,A,00/01/1900,BrF,0,Primary,1,1,01/01/2019,01/06/2019,37,37,37.2,37,5514,4,576,1,-0.212912282,331776,-0.218816483
6777,08/02/2019,0.801699862,6777,171,2019,21/01/2019,09/03/2019,TC,S,P,10726,P,G,0,2,1,M,18/07/2017,164,2017,16.39999962,A,00/01/1900,H,0,Non-primary,1,1,01/01/2019,01/06/2019,38,38,38.2,38,6034,4,570,1,-0.215817921,324900,-0.219670156
6777,10/08/2019,0.801699862,6777,173,2019,10/06/2019,23/09/2019,TC,S,P,10867,D,G,127,2,0,M,18/07/2017,164,2017,17.39999962,A,00/01/1900,ABX,183,Non-primary,0,0,01/01/2019,01/06/2019,221,70,70.1,70,6034,4,753,2,-0.127195927,567009,-0.189611693
6777,17/08/2019,0.84770006,6777,173,2019,10/06/2019,23/09/2019,TC,C,P,10876,D,G,57,2,1,M,18/07/2017,164,2017,17.20000076,A,00/01/1900,ABX,7,Non-primary,0,0,01/01/2019,01/06/2019,228,77,77.1,77,6034,4,760,3,-0.123806015,577600,-0.188296793
6780,11/03/2020,-0.489674114,6780,174,2020,05/02/2020,16/03/2020,TJB,S,P,10967,D,G,6,2,0,F,16/07/2017,164,2017,14.30000019,A,00/01/1900,BrF,0,Primary,0,0,01/01/2020,01/06/2020,70,70,70.2,70,5845,4,969,1,-0.022592919,938961,-0.143432883
6831,22/02/2019,-0.127798641,6831,171,2019,21/01/2019,09/03/2019,TC,S,P,10758,D,G,0,2,1,M,26/09/2017,164,2017,15.39999962,A,00/01/1900,ABX,0,Non-primary,1,1,01/01/2019,01/06/2019,52,52,52.2,52,5621,4,514,1,-0.24293722,264196,-0.227206716
6836,12/02/2019,-0.113768239,6836,171,2019,21/01/2019,09/03/2019,TC,S,P,10732,P,G,5,2,0,F,29/09/2017,164,2017,15,A,00/01/1900,BrF,0,Primary,1,1,01/01/2019,01/06/2019,42,42,42.2,42,5823,4,501,1,-0.249232771,251001,-0.228844909
6845,04/03/2020,-0.259389665,6845,174,2020,05/02/2020,16/03/2020,SW,S,P,10950,D,G,43,2,1,F,02/01/2018,166,2018,15,A,00/01/1900,BrF,0,Primary,0,0,01/01/2020,01/06/2020,63,63,63.2,63,6064,4,792,1,-0.108309273,627264,-0.182130878
6857,09/03/2020,0.02645046,6857,174,2020,05/02/2020,16/03/2020,TJB,S,P,10965,D,G,45,2,1,M,07/02/2018,166,2018,15.5,A,00/01/1900,SEEN2,0,Non-primary,0,0,01/01/2020,01/06/2020,68,68,68.2,68,6215,4,761,1,-0.123321742,579121,-0.188107956
6859,03/03/2020,-0.105140564,6859,174,2020,05/02/2020,16/03/2020,MAD,P,P,10944,D,G,6,2,1,M,06/02/2018,166,2018,15.10000038,A,00/01/1900,ABX,0,Non-primary,0,0,01/01/2020,01/06/2020,62,62,62.2,62,6690,4,756,1,-0.125743108,571536,-0.189049654
6863,22/02/2019,-0.292287578,6863,171,2019,21/01/2019,09/03/2019,TC,S,P,10759,D,G,14,2,1,M,10/05/2018,167,2018,14.89999962,SA,00/01/1900,ABX,0,Non-primary,1,1,01/01/2019,01/06/2019,52,52,52.2,52,6669,3,288,1,-0.35238296,82944,-0.249709624
6865,11/02/2019,-0.283659903,6865,171,2019,21/01/2019,09/03/2019,TC,S,P,10731,P,G,0,2,0,M,13/05/2018,167,2018,15,SA,00/01/1900,ABX,0,Non-primary,1,1,01/01/2019,01/06/2019,41,41,41.2,41,6211,3,274,1,-0.359162785,75076,-0.250686456
6877,25/02/2019,0.074990936,6877,171,2019,21/01/2019,09/03/2019,TC,C,P,10772,D,G,57,2,0,M,13/06/2018,167,2018,15.5,SA,00/01/1900,ABX,0,Non-primary,1,0,01/01/2019,01/06/2019,55,55,55.2,55,5635,3,257,1,-0.367395429,66049,-0.251807182
6884,20/02/2019,-0.39098069,6884,171,2019,21/01/2019,09/03/2019,TC,S,P,10764,D,G,23,2,1,M,20/11/2017,164,2017,14.60000038,A,00/01/1900,ABX,0,Non-primary,1,1,01/01/2019,01/06/2019,50,50,50.2,50,6138,4,457,1,-0.270540791,208849,-0.23407819
6886,09/02/2019,0.469764635,6886,171,2019,21/01/2019,09/03/2019,TC,S,P,10725,P,G,66,2,0,M,06/08/2018,167,2018,16.70000076,SA,00/01/1900,OFL,0,Non-primary,1,0,01/01/2019,01/06/2019,39,39,39.2,39,6554,3,187,1,-0.401294552,34969,-0.255665845
6900,04/03/2019,0.438478883,6900,171,2019,21/01/2019,09/03/2019,TC,S,P,10782,D,G,31,2,0,M,07/12/2017,166,2018,16.89999962,A,00/01/1900,BrM,0,Primary,1,0,01/01/2019,01/06/2019,62,62,62.2,62,5657,4,452,1,-0.272962157,204304,-0.234642463
6909,03/03/2020,-0.368322926,6909,174,2020,05/02/2020,16/03/2020,TJB,S,P,10945,D,G,10,2,1,F,12/12/2017,166,2018,14.30000019,A,00/01/1900,ABX,0,Non-primary,0,0,01/01/2020,01/06/2020,62,62,62.2,62,6659,4,812,1,-0.098623809,659344,-0.178148062
6917,07/03/2020,-0.39098069,6917,174,2020,05/02/2020,16/03/2020,SW,S,P,10953,D,G,56,2,1,F,19/09/2017,164,2017,14.60000038,A,00/01/1900,SEEN1,0,Non-primary,0,0,01/01/2020,01/06/2020,66,66,66.2,66,NA,4,900,1,-0.056007769,810000,-0.159443727
6921,09/02/2019,-0.489674114,6921,171,2019,21/01/2019,09/03/2019,TC,S,P,10727,P,G,20,2,0,M,11/07/2018,167,2018,14.30000019,SA,00/01/1900,ABX,0,Non-primary,1,1,01/01/2019,01/06/2019,39,39,39.2,39,6652,3,213,1,-0.388703449,45369,-0.254374658
6926,09/03/2020,-0.179563751,6926,174,2020,05/02/2020,16/03/2020,MAD,S,P,10966,D,G,52,2,1,F,26/07/2018,167,2018,14.80000019,A,00/01/1900,SEEN1,0,Non-primary,0,0,01/01/2020,01/06/2020,68,68,68.2,68,6673,4,592,1,-0.205163911,350464,-0.216496319
7071,06/03/2020,0.092245973,7071,174,2020,05/02/2020,16/03/2020,MAD,S,P,10955,D,G,30,2,1,M,15/09/2018,167,2018,15.69999981,A,00/01/1900,ABX,0,Non-primary,0,0,01/01/2020,01/06/2020,65,65,65.2,65,5630,4,538,1,-0.231314663,289444,-0.224072111
7074,26/02/2019,0.175296834,7074,171,2019,21/01/2019,09/03/2019,TC,C,P,10773,D,G,0,2,0,M,13/09/2018,167,2018,16.10000038,JUV,00/01/1900,OFL,0,Non-primary,1,0,01/01/2019,01/06/2019,56,56,56.2,56,6199,2,166,1,-0.411464289,27556,-0.256586188
7077,09/02/2019,-0.579739864,7077,171,2019,21/01/2019,09/03/2019,TC,S,P,10745,P,G,33,2,0,F,25/09/2018,167,2018,14.10000038,JUV,00/01/1900,OFL,0,Non-primary,1,1,01/01/2019,01/06/2019,39,39,39.2,39,5452,2,137,1,-0.425508212,18769,-0.257677117
7079,14/02/2019,-0.827279663,7079,171,2019,21/01/2019,09/03/2019,TC,S,P,10747,P,G,5,2,0,F,30/09/2018,167,2018,13.19999981,JUV,00/01/1900,OFL,0,Non-primary,1,1,01/01/2019,01/06/2019,44,44,44.2,44,5009,2,137,1,-0.425508212,18769,-0.257677117
7084,06/03/2020,0.535559834,7084,174,2020,05/02/2020,16/03/2020,TJB,S,P,10952,D,G,96,2,1,M,06/05/2018,167,2018,16.89999962,A,00/01/1900,SEEN1,0,Non-primary,0,0,01/01/2020,01/06/2020,65,65,65.2,65,3086,4,670,1,-0.167390602,448900,-0.204275233
7086,08/02/2019,-0.361307725,7086,171,2019,21/01/2019,09/03/2019,TC,S,P,10754,P,G,0,2,1,F,10/05/2018,167,2018,14.10000038,SA,00/01/1900,ABX,0,Non-primary,1,1,01/01/2019,01/06/2019,38,38,38.2,38,6690,3,274,1,-0.359162785,75076,-0.250686456
7091,17/02/2019,1.119092707,7091,171,2019,21/01/2019,09/03/2019,TC,T,P,10763,D,G,4,2,0,F,03/10/2018,167,2018,18.60000038,JUV,00/01/1900,OFL,0,Non-primary,1,1,01/01/2019,01/06/2019,47,47,47.2,47,6554,2,137,1,-0.425508212,18769,-0.257677117
7093,28/02/2019,-0.451373787,7093,171,2019,21/01/2019,09/03/2019,TC,S,P,10768,D,G,19,2,1,F,14/10/2018,167,2018,13.89999962,JUV,00/01/1900,SEEN1,0,Non-primary,1,0,01/01/2019,01/06/2019,58,58,58.2,58,6771,2,137,1,-0.425508212,18769,-0.257677117
7094,25/02/2019,-0.506929151,7094,171,2019,21/01/2019,09/03/2019,TC,C,P,10769,D,G,30,2,0,F,27/05/2018,167,2018,14.10000038,SA,00/01/1900,ABX,0,Non-primary,1,0,01/01/2019,01/06/2019,55,55,55.2,55,6561,3,274,1,-0.359162785,75076,-0.250686456
7096,02/03/2019,-0.983140925,7096,171,2019,21/01/2019,09/03/2019,TC,S,P,10777,D,G,2,2,0,F,16/10/2018,167,2018,12.80000019,SA,00/01/1900,ABX,0,Non-primary,1,0,01/01/2019,01/06/2019,60,60,60.2,60,3094,3,137,1,-0.425508212,18769,-0.257677117
7097,01/03/2019,0.158041485,7097,171,2019,21/01/2019,09/03/2019,TC,S,P,10778,D,G,0,2,0,M,15/10/2018,167,2018,15.89999962,JUV,00/01/1900,OFL,0,Non-primary,1,0,01/01/2019,01/06/2019,59,59,59.2,59,5465,2,137,1,-0.425508212,18769,-0.257677117
7116,06/03/2020,-0.925973087,7116,174,2020,05/02/2020,16/03/2020,SW,S,P,10954,D,G,4,2,1,F,13/05/2019,173,2019,12.89999962,A,00/01/1900,ABX,0,Non-primary,0,0,01/01/2020,01/06/2020,65,65,65.2,65,6161,4,298,1,-0.347540228,88804,-0.248982089
7131,04/03/2020,0.036690296,7131,174,2020,05/02/2020,16/03/2020,TJB,S,P,10939,D,G,0,2,1,M,04/06/2019,173,2019,15.89999962,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2020,01/06/2020,63,63,63.2,63,5838,3,274,1,-0.359162785,75076,-0.250686456
7132,02/03/2020,-0.3769506,7132,174,2020,05/02/2020,16/03/2020,SW,P,P,10940,D,G,53,2,1,F,02/06/2019,173,2019,14.19999981,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2020,01/06/2020,61,61,61.2,61,NA,3,274,1,-0.359162785,75076,-0.250686456
7133,03/03/2020,0.053945645,7133,174,2020,05/02/2020,16/03/2020,MAD,P,P,10941,D,G,0,2,1,M,03/06/2019,173,2019,16.10000038,SA,00/01/1900,ABX,0,Non-primary,0,0,01/01/2020,01/06/2020,62,62,62.2,62,6737,3,274,1,-0.359162785,75076,-0.250686456
7137,06/03/2020,-0.687060964,7137,174,2020,05/02/2020,16/03/2020,MAD,S,P,10970,D,G,10,2,1,F,06/06/2019,173,2019,13.69999981,SA,00/01/1900,SEEN1,0,Non-primary,0,0,01/01/2020,01/06/2020,65,65,65.2,65,NA,3,274,1,-0.359162785,75076,-0.250686456
7141,06/03/2020,-0.522572027,7141,174,2020,05/02/2020,16/03/2020,TJB,S,P,10974,D,G,0,2,1,M,06/06/2019,173,2019,14.19999981,SA,00/01/1900,SEEN1,0,Non-primary,0,0,01/01/2020,01/06/2020,65,65,65.2,65,NA,3,274,1,-0.359162785,75076,-0.250686456
7142,09/03/2020,-0.654163051,7142,174,2020,05/02/2020,16/03/2020,MAD,P,P,10976,D,G,21,2,1,M,09/06/2019,173,2019,13.80000019,SA,00/01/1900,SEEN1,0,Non-primary,0,0,01/01/2020,01/06/2020,68,68,68.2,68,NA,3,274,1,-0.359162785,75076,-0.250686456
7143,07/03/2020,0.042093024,7143,174,2020,05/02/2020,16/03/2020,TJB,S,P,10977,D,G,9,2,1,M,07/06/2019,173,2019,15.39999962,SA,00/01/1900,SEEN1,0,Non-primary,0,0,01/01/2020,01/06/2020,66,66,66.2,66,NA,3,274,1,-0.359162785,75076,-0.250686456
