VegSurveyID,FieldPeriodID,FPstart,FPend,SamplingDate,SurveyLocationRef,TerritoryID,Species,Count
2570,118,22/01/2013,27/02/2013,,60,53,Pisoni,19
2570,118,22/01/2013,27/02/2013,,60,53,QuiInd,0
2570,118,22/01/2013,27/02/2013,,60,53,Scaevo,2
2570,118,22/01/2013,27/02/2013,,60,53,TerCat,0
2570,118,22/01/2013,27/02/2013,,60,53,Unclas,0
2571,118,22/01/2013,27/02/2013,,61,479,AchAsp,0
2571,118,22/01/2013,27/02/2013,,61,479,AdePav,0
2571,118,22/01/2013,27/02/2013,,61,479,Banana,0
2571,118,22/01/2013,27/02/2013,,61,479,BoiBla,0
2571,118,22/01/2013,27/02/2013,,61,479,CarPap,0
2571,118,22/01/2013,27/02/2013,,61,479,CasEqu,0
2571,118,22/01/2013,27/02/2013,,61,479,Coffea,0
2571,118,22/01/2013,27/02/2013,,61,479,CorSub,0
2571,118,22/01/2013,27/02/2013,,61,479,Eucaly,0
2571,118,22/01/2013,27/02/2013,,61,479,Euphor,0
2571,118,22/01/2013,27/02/2013,,61,479,FicNau,0
2571,118,22/01/2013,27/02/2013,,61,479,FicRef,0
2571,118,22/01/2013,27/02/2013,,61,479,Ficus,0
2571,118,22/01/2013,27/02/2013,,61,479,GosHir,0
2571,118,22/01/2013,27/02/2013,,61,479,Hibisc,1
2571,118,22/01/2013,27/02/2013,,61,479,Mangrv,0
2571,118,22/01/2013,27/02/2013,,61,479,Morind,0
2571,118,22/01/2013,27/02/2013,,61,479,NepMul,1
2571,118,22/01/2013,27/02/2013,,61,479,Ochros,8
2571,118,22/01/2013,27/02/2013,,61,479,OtherH,0
2571,118,22/01/2013,27/02/2013,,61,479,OtherT,0
2571,118,22/01/2013,27/02/2013,,61,479,Palms,0
2571,118,22/01/2013,27/02/2013,,61,479,PanBal,0
2571,118,22/01/2013,27/02/2013,,61,479,PhyCas,0
2571,118,22/01/2013,27/02/2013,,61,479,Pisoni,25
2571,118,22/01/2013,27/02/2013,,61,479,QuiInd,0
2571,118,22/01/2013,27/02/2013,,61,479,Scaevo,0
2571,118,22/01/2013,27/02/2013,,61,479,TerCat,0
2571,118,22/01/2013,27/02/2013,,61,479,Unclas,0
2572,118,22/01/2013,27/02/2013,,60,60,AchAsp,0
2572,118,22/01/2013,27/02/2013,,60,60,AdePav,0
2572,118,22/01/2013,27/02/2013,,60,60,Banana,0
2572,118,22/01/2013,27/02/2013,,60,60,BoiBla,0
2572,118,22/01/2013,27/02/2013,,60,60,CarPap,0
2572,118,22/01/2013,27/02/2013,,60,60,CasEqu,0
2572,118,22/01/2013,27/02/2013,,60,60,Coffea,0
2572,118,22/01/2013,27/02/2013,,60,60,CorSub,1
2572,118,22/01/2013,27/02/2013,,60,60,Eucaly,0
2572,118,22/01/2013,27/02/2013,,60,60,Euphor,0
2572,118,22/01/2013,27/02/2013,,60,60,FicNau,0
2572,118,22/01/2013,27/02/2013,,60,60,FicRef,0
2572,118,22/01/2013,27/02/2013,,60,60,Ficus,0
2572,118,22/01/2013,27/02/2013,,60,60,GosHir,0
2572,118,22/01/2013,27/02/2013,,60,60,Hibisc,1
2572,118,22/01/2013,27/02/2013,,60,60,Mangrv,0
2572,118,22/01/2013,27/02/2013,,60,60,Morind,0
2572,118,22/01/2013,27/02/2013,,60,60,NepMul,0
2572,118,22/01/2013,27/02/2013,,60,60,Ochros,13
2572,118,22/01/2013,27/02/2013,,60,60,OtherH,0
2572,118,22/01/2013,27/02/2013,,60,60,OtherT,0
2572,118,22/01/2013,27/02/2013,,60,60,Palms,0
2572,118,22/01/2013,27/02/2013,,60,60,PanBal,0
2572,118,22/01/2013,27/02/2013,,60,60,PhyCas,0
2572,118,22/01/2013,27/02/2013,,60,60,Pisoni,17
2572,118,22/01/2013,27/02/2013,,60,60,QuiInd,1
2572,118,22/01/2013,27/02/2013,,60,60,Scaevo,1
2572,118,22/01/2013,27/02/2013,,60,60,TerCat,0
2572,118,22/01/2013,27/02/2013,,60,60,Unclas,0
2573,118,22/01/2013,27/02/2013,,60,57,AchAsp,0
2573,118,22/01/2013,27/02/2013,,60,57,AdePav,0
2573,118,22/01/2013,27/02/2013,,60,57,Banana,0
2573,118,22/01/2013,27/02/2013,,60,57,BoiBla,0
2573,118,22/01/2013,27/02/2013,,60,57,CarPap,0
2573,118,22/01/2013,27/02/2013,,60,57,CasEqu,0
2573,118,22/01/2013,27/02/2013,,60,57,Coffea,0
2573,118,22/01/2013,27/02/2013,,60,57,CorSub,0
2573,118,22/01/2013,27/02/2013,,60,57,Eucaly,0
2573,118,22/01/2013,27/02/2013,,60,57,Euphor,0
2573,118,22/01/2013,27/02/2013,,60,57,FicNau,0
2573,118,22/01/2013,27/02/2013,,60,57,FicRef,0
2573,118,22/01/2013,27/02/2013,,60,57,Ficus,0
2573,118,22/01/2013,27/02/2013,,60,57,GosHir,0
2573,118,22/01/2013,27/02/2013,,60,57,Hibisc,0
2573,118,22/01/2013,27/02/2013,,60,57,Mangrv,0
2573,118,22/01/2013,27/02/2013,,60,57,Morind,1
2573,118,22/01/2013,27/02/2013,,60,57,NepMul,0
2573,118,22/01/2013,27/02/2013,,60,57,Ochros,11
2573,118,22/01/2013,27/02/2013,,60,57,OtherH,0
2573,118,22/01/2013,27/02/2013,,60,57,OtherT,0
2573,118,22/01/2013,27/02/2013,,60,57,Palms,0
2573,118,22/01/2013,27/02/2013,,60,57,PanBal,0
2573,118,22/01/2013,27/02/2013,,60,57,PhyCas,0
2573,118,22/01/2013,27/02/2013,,60,57,Pisoni,16
2573,118,22/01/2013,27/02/2013,,60,57,QuiInd,0
2573,118,22/01/2013,27/02/2013,,60,57,Scaevo,1
2573,118,22/01/2013,27/02/2013,,60,57,TerCat,0
2573,118,22/01/2013,27/02/2013,,60,57,Unclas,0
2574,118,22/01/2013,27/02/2013,,60,45,AchAsp,0
2574,118,22/01/2013,27/02/2013,,60,45,AdePav,0
2574,118,22/01/2013,27/02/2013,,60,45,Banana,0
2574,118,22/01/2013,27/02/2013,,60,45,BoiBla,0
2574,118,22/01/2013,27/02/2013,,60,45,CarPap,0
2574,118,22/01/2013,27/02/2013,,60,45,CasEqu,0
2574,118,22/01/2013,27/02/2013,,60,45,Coffea,0
2574,118,22/01/2013,27/02/2013,,60,45,CorSub,0
2574,118,22/01/2013,27/02/2013,,60,45,Eucaly,0
2574,118,22/01/2013,27/02/2013,,60,45,Euphor,0
2574,118,22/01/2013,27/02/2013,,60,45,FicNau,0
2574,118,22/01/2013,27/02/2013,,60,45,FicRef,0
2574,118,22/01/2013,27/02/2013,,60,45,Ficus,0
2574,118,22/01/2013,27/02/2013,,60,45,GosHir,0
2574,118,22/01/2013,27/02/2013,,60,45,Hibisc,0
2574,118,22/01/2013,27/02/2013,,60,45,Mangrv,0
2574,118,22/01/2013,27/02/2013,,60,45,Morind,0
2574,118,22/01/2013,27/02/2013,,60,45,NepMul,0
2574,118,22/01/2013,27/02/2013,,60,45,Ochros,20
2574,118,22/01/2013,27/02/2013,,60,45,OtherH,0
2574,118,22/01/2013,27/02/2013,,60,45,OtherT,0
2574,118,22/01/2013,27/02/2013,,60,45,Palms,0
2574,118,22/01/2013,27/02/2013,,60,45,PanBal,0
2574,118,22/01/2013,27/02/2013,,60,45,PhyCas,0
2574,118,22/01/2013,27/02/2013,,60,45,Pisoni,11
2574,118,22/01/2013,27/02/2013,,60,45,QuiInd,0
2574,118,22/01/2013,27/02/2013,,60,45,Scaevo,0
2574,118,22/01/2013,27/02/2013,,60,45,TerCat,0
2574,118,22/01/2013,27/02/2013,,60,45,Unclas,0
2575,118,22/01/2013,27/02/2013,,60,46,AchAsp,0
2575,118,22/01/2013,27/02/2013,,60,46,AdePav,0
2575,118,22/01/2013,27/02/2013,,60,46,Banana,0
2575,118,22/01/2013,27/02/2013,,60,46,BoiBla,0
2575,118,22/01/2013,27/02/2013,,60,46,CarPap,0
2575,118,22/01/2013,27/02/2013,,60,46,CasEqu,1
2575,118,22/01/2013,27/02/2013,,60,46,Coffea,0
2575,118,22/01/2013,27/02/2013,,60,46,CorSub,0
2575,118,22/01/2013,27/02/2013,,60,46,Eucaly,0
2575,118,22/01/2013,27/02/2013,,60,46,Euphor,0
2575,118,22/01/2013,27/02/2013,,60,46,FicNau,0
2575,118,22/01/2013,27/02/2013,,60,46,FicRef,0
2575,118,22/01/2013,27/02/2013,,60,46,Ficus,0
2575,118,22/01/2013,27/02/2013,,60,46,GosHir,0
2575,118,22/01/2013,27/02/2013,,60,46,Hibisc,0
2575,118,22/01/2013,27/02/2013,,60,46,Mangrv,0
2575,118,22/01/2013,27/02/2013,,60,46,Morind,0
2575,118,22/01/2013,27/02/2013,,60,46,NepMul,0
2575,118,22/01/2013,27/02/2013,,60,46,Ochros,17
2575,118,22/01/2013,27/02/2013,,60,46,OtherH,0
2575,118,22/01/2013,27/02/2013,,60,46,OtherT,0
2575,118,22/01/2013,27/02/2013,,60,46,Palms,0
2575,118,22/01/2013,27/02/2013,,60,46,PanBal,0
2575,118,22/01/2013,27/02/2013,,60,46,PhyCas,0
2575,118,22/01/2013,27/02/2013,,60,46,Pisoni,12
2575,118,22/01/2013,27/02/2013,,60,46,QuiInd,0
2575,118,22/01/2013,27/02/2013,,60,46,Scaevo,0
2575,118,22/01/2013,27/02/2013,,60,46,TerCat,0
2575,118,22/01/2013,27/02/2013,,60,46,Unclas,0
2576,118,22/01/2013,27/02/2013,,60,43,AchAsp,0
2576,118,22/01/2013,27/02/2013,,60,43,AdePav,0
2576,118,22/01/2013,27/02/2013,,60,43,Banana,0
2576,118,22/01/2013,27/02/2013,,60,43,BoiBla,0
2576,118,22/01/2013,27/02/2013,,60,43,CarPap,0
2576,118,22/01/2013,27/02/2013,,60,43,CasEqu,0
2576,118,22/01/2013,27/02/2013,,60,43,Coffea,0
2576,118,22/01/2013,27/02/2013,,60,43,CorSub,0
2576,118,22/01/2013,27/02/2013,,60,43,Eucaly,0
2576,118,22/01/2013,27/02/2013,,60,43,Euphor,0
2576,118,22/01/2013,27/02/2013,,60,43,FicNau,0
2576,118,22/01/2013,27/02/2013,,60,43,FicRef,0
2576,118,22/01/2013,27/02/2013,,60,43,Ficus,0
2576,118,22/01/2013,27/02/2013,,60,43,GosHir,0
2576,118,22/01/2013,27/02/2013,,60,43,Hibisc,0
2576,118,22/01/2013,27/02/2013,,60,43,Mangrv,0
2576,118,22/01/2013,27/02/2013,,60,43,Morind,0
2576,118,22/01/2013,27/02/2013,,60,43,NepMul,0
2576,118,22/01/2013,27/02/2013,,60,43,Ochros,20
2576,118,22/01/2013,27/02/2013,,60,43,OtherH,0
2576,118,22/01/2013,27/02/2013,,60,43,OtherT,0
2576,118,22/01/2013,27/02/2013,,60,43,Palms,0
2576,118,22/01/2013,27/02/2013,,60,43,PanBal,0
2576,118,22/01/2013,27/02/2013,,60,43,PhyCas,0
2576,118,22/01/2013,27/02/2013,,60,43,Pisoni,9
2576,118,22/01/2013,27/02/2013,,60,43,QuiInd,0
2576,118,22/01/2013,27/02/2013,,60,43,Scaevo,0
2576,118,22/01/2013,27/02/2013,,60,43,TerCat,0
2576,118,22/01/2013,27/02/2013,,60,43,Unclas,0
2577,118,22/01/2013,27/02/2013,,60,42,AchAsp,0
2577,118,22/01/2013,27/02/2013,,60,42,AdePav,0
2577,118,22/01/2013,27/02/2013,,60,42,Banana,0
2577,118,22/01/2013,27/02/2013,,60,42,BoiBla,0
2577,118,22/01/2013,27/02/2013,,60,42,CarPap,0
2577,118,22/01/2013,27/02/2013,,60,42,CasEqu,0
2577,118,22/01/2013,27/02/2013,,60,42,Coffea,0
2577,118,22/01/2013,27/02/2013,,60,42,CorSub,0
2577,118,22/01/2013,27/02/2013,,60,42,Eucaly,0
2577,118,22/01/2013,27/02/2013,,60,42,Euphor,0
2577,118,22/01/2013,27/02/2013,,60,42,FicNau,0
2577,118,22/01/2013,27/02/2013,,60,42,FicRef,0
2577,118,22/01/2013,27/02/2013,,60,42,Ficus,0
2577,118,22/01/2013,27/02/2013,,60,42,GosHir,0
2577,118,22/01/2013,27/02/2013,,60,42,Hibisc,0
2577,118,22/01/2013,27/02/2013,,60,42,Mangrv,0
2577,118,22/01/2013,27/02/2013,,60,42,Morind,0
2577,118,22/01/2013,27/02/2013,,60,42,NepMul,0
2577,118,22/01/2013,27/02/2013,,60,42,Ochros,19
2577,118,22/01/2013,27/02/2013,,60,42,OtherH,0
2577,118,22/01/2013,27/02/2013,,60,42,OtherT,0
2577,118,22/01/2013,27/02/2013,,60,42,Palms,0
2577,118,22/01/2013,27/02/2013,,60,42,PanBal,0
2577,118,22/01/2013,27/02/2013,,60,42,PhyCas,0
2577,118,22/01/2013,27/02/2013,,60,42,Pisoni,11
2577,118,22/01/2013,27/02/2013,,60,42,QuiInd,0
2577,118,22/01/2013,27/02/2013,,60,42,Scaevo,0
2577,118,22/01/2013,27/02/2013,,60,42,TerCat,0
2577,118,22/01/2013,27/02/2013,,60,42,Unclas,0
2578,118,22/01/2013,27/02/2013,,68,62,AchAsp,0
2578,118,22/01/2013,27/02/2013,,68,62,AdePav,0
2578,118,22/01/2013,27/02/2013,,68,62,Banana,0
2578,118,22/01/2013,27/02/2013,,68,62,BoiBla,0
2578,118,22/01/2013,27/02/2013,,68,62,CarPap,0
2578,118,22/01/2013,27/02/2013,,68,62,CasEqu,0
2578,118,22/01/2013,27/02/2013,,68,62,Coffea,0
2578,118,22/01/2013,27/02/2013,,68,62,CorSub,0
2578,118,22/01/2013,27/02/2013,,68,62,Eucaly,0
2578,118,22/01/2013,27/02/2013,,68,62,Euphor,0
2578,118,22/01/2013,27/02/2013,,68,62,FicNau,0
2578,118,22/01/2013,27/02/2013,,68,62,FicRef,0
2578,118,22/01/2013,27/02/2013,,68,62,Ficus,8
2578,118,22/01/2013,27/02/2013,,68,62,GosHir,0
2578,118,22/01/2013,27/02/2013,,68,62,Hibisc,0
2578,118,22/01/2013,27/02/2013,,68,62,Mangrv,0
2578,118,22/01/2013,27/02/2013,,68,62,Morind,0
2578,118,22/01/2013,27/02/2013,,68,62,NepMul,6
2578,118,22/01/2013,27/02/2013,,68,62,Ochros,0
2578,118,22/01/2013,27/02/2013,,68,62,OtherH,0
2578,118,22/01/2013,27/02/2013,,68,62,OtherT,0
2578,118,22/01/2013,27/02/2013,,68,62,Palms,0
2578,118,22/01/2013,27/02/2013,,68,62,PanBal,0
2578,118,22/01/2013,27/02/2013,,68,62,PhyCas,0
2578,118,22/01/2013,27/02/2013,,68,62,Pisoni,23
2578,118,22/01/2013,27/02/2013,,68,62,QuiInd,0
2578,118,22/01/2013,27/02/2013,,68,62,Scaevo,0
2578,118,22/01/2013,27/02/2013,,68,62,TerCat,0
2578,118,22/01/2013,27/02/2013,,68,62,Unclas,0
2579,118,22/01/2013,27/02/2013,,68,59,AchAsp,0
2579,118,22/01/2013,27/02/2013,,68,59,AdePav,0
2579,118,22/01/2013,27/02/2013,,68,59,Banana,0
2579,118,22/01/2013,27/02/2013,,68,59,BoiBla,0
2579,118,22/01/2013,27/02/2013,,68,59,CarPap,0
2579,118,22/01/2013,27/02/2013,,68,59,CasEqu,0
2579,118,22/01/2013,27/02/2013,,68,59,Coffea,0
2579,118,22/01/2013,27/02/2013,,68,59,CorSub,0
2579,118,22/01/2013,27/02/2013,,68,59,Eucaly,0
2579,118,22/01/2013,27/02/2013,,68,59,Euphor,0
2579,118,22/01/2013,27/02/2013,,68,59,FicNau,0
2579,118,22/01/2013,27/02/2013,,68,59,FicRef,0
2579,118,22/01/2013,27/02/2013,,68,59,Ficus,3
2579,118,22/01/2013,27/02/2013,,68,59,GosHir,0
2579,118,22/01/2013,27/02/2013,,68,59,Hibisc,0
2579,118,22/01/2013,27/02/2013,,68,59,Mangrv,0
2579,118,22/01/2013,27/02/2013,,68,59,Morind,0
2579,118,22/01/2013,27/02/2013,,68,59,NepMul,4
2579,118,22/01/2013,27/02/2013,,68,59,Ochros,0
2579,118,22/01/2013,27/02/2013,,68,59,OtherH,0
2579,118,22/01/2013,27/02/2013,,68,59,OtherT,0
2579,118,22/01/2013,27/02/2013,,68,59,Palms,0
2579,118,22/01/2013,27/02/2013,,68,59,PanBal,0
2579,118,22/01/2013,27/02/2013,,68,59,PhyCas,0
2579,118,22/01/2013,27/02/2013,,68,59,Pisoni,18
2579,118,22/01/2013,27/02/2013,,68,59,QuiInd,0
2579,118,22/01/2013,27/02/2013,,68,59,TerCat,0
2579,118,22/01/2013,27/02/2013,,68,59,Unclas,0
2580,118,22/01/2013,27/02/2013,,69,70,AchAsp,0
2580,118,22/01/2013,27/02/2013,,69,70,AdePav,0
2580,118,22/01/2013,27/02/2013,,69,70,Banana,0
2580,118,22/01/2013,27/02/2013,,69,70,BoiBla,0
2580,118,22/01/2013,27/02/2013,,69,70,CarPap,0
2580,118,22/01/2013,27/02/2013,,69,70,CasEqu,0
2580,118,22/01/2013,27/02/2013,,69,70,Coffea,0
2580,118,22/01/2013,27/02/2013,,69,70,CorSub,0
2580,118,22/01/2013,27/02/2013,,69,70,Eucaly,0
2580,118,22/01/2013,27/02/2013,,69,70,Euphor,2
2580,118,22/01/2013,27/02/2013,,69,70,FicNau,0
2580,118,22/01/2013,27/02/2013,,69,70,FicRef,0
2580,118,22/01/2013,27/02/2013,,69,70,Ficus,12
2580,118,22/01/2013,27/02/2013,,69,70,GosHir,0
2580,118,22/01/2013,27/02/2013,,69,70,Hibisc,0
2580,118,22/01/2013,27/02/2013,,69,70,Mangrv,0
2580,118,22/01/2013,27/02/2013,,69,70,Morind,0
2580,118,22/01/2013,27/02/2013,,69,70,NepMul,7
2580,118,22/01/2013,27/02/2013,,69,70,Ochros,1
2580,118,22/01/2013,27/02/2013,,69,70,OtherH,0
2580,118,22/01/2013,27/02/2013,,69,70,OtherT,0
2580,118,22/01/2013,27/02/2013,,69,70,Palms,2
2580,118,22/01/2013,27/02/2013,,69,70,PanBal,0
2580,118,22/01/2013,27/02/2013,,69,70,PhyCas,0
2580,118,22/01/2013,27/02/2013,,69,70,Pisoni,5
2580,118,22/01/2013,27/02/2013,,69,70,QuiInd,0
2580,118,22/01/2013,27/02/2013,,69,70,Scaevo,0
2580,118,22/01/2013,27/02/2013,,69,70,TerCat,0
2580,118,22/01/2013,27/02/2013,,69,70,Unclas,0
2581,118,22/01/2013,27/02/2013,,61,67,AchAsp,0
2581,118,22/01/2013,27/02/2013,,61,67,AdePav,0
2581,118,22/01/2013,27/02/2013,,61,67,Banana,0
2581,118,22/01/2013,27/02/2013,,61,67,BoiBla,0
2581,118,22/01/2013,27/02/2013,,61,67,CarPap,0
2581,118,22/01/2013,27/02/2013,,61,67,CasEqu,0
2581,118,22/01/2013,27/02/2013,,61,67,Coffea,0
2581,118,22/01/2013,27/02/2013,,61,67,CorSub,0
2581,118,22/01/2013,27/02/2013,,61,67,Eucaly,0
2581,118,22/01/2013,27/02/2013,,61,67,Euphor,2
2581,118,22/01/2013,27/02/2013,,61,67,FicNau,0
2581,118,22/01/2013,27/02/2013,,61,67,FicRef,0
2581,118,22/01/2013,27/02/2013,,61,67,Ficus,14
2581,118,22/01/2013,27/02/2013,,61,67,GosHir,0
2581,118,22/01/2013,27/02/2013,,61,67,Hibisc,2
2581,118,22/01/2013,27/02/2013,,61,67,Mangrv,0
2581,118,22/01/2013,27/02/2013,,61,67,Morind,5
2581,118,22/01/2013,27/02/2013,,61,67,NepMul,3
2581,118,22/01/2013,27/02/2013,,61,67,Ochros,0
2581,118,22/01/2013,27/02/2013,,61,67,OtherH,0
2581,118,22/01/2013,27/02/2013,,61,67,OtherT,0
2581,118,22/01/2013,27/02/2013,,61,67,Palms,0
2581,118,22/01/2013,27/02/2013,,61,67,PanBal,0
2581,118,22/01/2013,27/02/2013,,61,67,PhyCas,0
2581,118,22/01/2013,27/02/2013,,61,67,Pisoni,12
2581,118,22/01/2013,27/02/2013,,61,67,QuiInd,0
2581,118,22/01/2013,27/02/2013,,61,67,Scaevo,0
2581,118,22/01/2013,27/02/2013,,61,67,TerCat,0
2581,118,22/01/2013,27/02/2013,,61,67,Unclas,0
2582,118,22/01/2013,27/02/2013,,64,125,AchAsp,0
2582,118,22/01/2013,27/02/2013,,64,125,AdePav,0
2582,118,22/01/2013,27/02/2013,,64,125,Banana,0
2582,118,22/01/2013,27/02/2013,,64,125,BoiBla,0
2582,118,22/01/2013,27/02/2013,,64,125,CarPap,0
2582,118,22/01/2013,27/02/2013,,64,125,CasEqu,0
2582,118,22/01/2013,27/02/2013,,64,125,Coffea,0
2582,118,22/01/2013,27/02/2013,,64,125,CorSub,0
2582,118,22/01/2013,27/02/2013,,64,125,Eucaly,0
2582,118,22/01/2013,27/02/2013,,64,125,Euphor,3
2582,118,22/01/2013,27/02/2013,,64,125,FicNau,0
2582,118,22/01/2013,27/02/2013,,64,125,FicRef,0
2582,118,22/01/2013,27/02/2013,,64,125,Ficus,7
2582,118,22/01/2013,27/02/2013,,64,125,GosHir,0
2582,118,22/01/2013,27/02/2013,,64,125,Hibisc,0
2582,118,22/01/2013,27/02/2013,,64,125,Mangrv,0
2582,118,22/01/2013,27/02/2013,,64,125,Morind,2
2582,118,22/01/2013,27/02/2013,,64,125,NepMul,12
2582,118,22/01/2013,27/02/2013,,64,125,Ochros,4
2582,118,22/01/2013,27/02/2013,,64,125,OtherH,0
2582,118,22/01/2013,27/02/2013,,64,125,OtherT,0
2582,118,22/01/2013,27/02/2013,,64,125,Palms,0
2582,118,22/01/2013,27/02/2013,,64,125,PanBal,0
2582,118,22/01/2013,27/02/2013,,64,125,PhyCas,0
2582,118,22/01/2013,27/02/2013,,64,125,Pisoni,12
2582,118,22/01/2013,27/02/2013,,64,125,QuiInd,0
2582,118,22/01/2013,27/02/2013,,64,125,Scaevo,0
2582,118,22/01/2013,27/02/2013,,64,125,TerCat,0
2582,118,22/01/2013,27/02/2013,,64,125,Unclas,0
2583,118,22/01/2013,27/02/2013,,69,516,AchAsp,0
2583,118,22/01/2013,27/02/2013,,69,516,AdePav,0
2583,118,22/01/2013,27/02/2013,,69,516,Banana,0
2583,118,22/01/2013,27/02/2013,,69,516,BoiBla,0
2583,118,22/01/2013,27/02/2013,,69,516,CarPap,0
2583,118,22/01/2013,27/02/2013,,69,516,CasEqu,0
2583,118,22/01/2013,27/02/2013,,69,516,Coffea,0
2583,118,22/01/2013,27/02/2013,,69,516,CorSub,0
2583,118,22/01/2013,27/02/2013,,69,516,Eucaly,0
2583,118,22/01/2013,27/02/2013,,69,516,Euphor,4
2583,118,22/01/2013,27/02/2013,,69,516,FicNau,0
2583,118,22/01/2013,27/02/2013,,69,516,FicRef,0
2583,118,22/01/2013,27/02/2013,,69,516,Ficus,20
2583,118,22/01/2013,27/02/2013,,69,516,GosHir,0
2583,118,22/01/2013,27/02/2013,,69,516,Hibisc,0
2583,118,22/01/2013,27/02/2013,,69,516,Mangrv,0
2583,118,22/01/2013,27/02/2013,,69,516,Morind,0
2583,118,22/01/2013,27/02/2013,,69,516,NepMul,9
2583,118,22/01/2013,27/02/2013,,69,516,Ochros,3
2583,118,22/01/2013,27/02/2013,,69,516,OtherH,0
2583,118,22/01/2013,27/02/2013,,69,516,OtherT,0
2583,118,22/01/2013,27/02/2013,,69,516,Palms,0
2583,118,22/01/2013,27/02/2013,,69,516,PanBal,0
2583,118,22/01/2013,27/02/2013,,69,516,PhyCas,0
2583,118,22/01/2013,27/02/2013,,69,516,Pisoni,1
2583,118,22/01/2013,27/02/2013,,69,516,QuiInd,0
2583,118,22/01/2013,27/02/2013,,69,516,Scaevo,0
2583,118,22/01/2013,27/02/2013,,69,516,TerCat,0
2583,118,22/01/2013,27/02/2013,,69,516,Unclas,0
2584,118,22/01/2013,27/02/2013,,66,128,AchAsp,0
2584,118,22/01/2013,27/02/2013,,66,128,AdePav,0
2584,118,22/01/2013,27/02/2013,,66,128,Banana,0
2584,118,22/01/2013,27/02/2013,,66,128,BoiBla,0
2584,118,22/01/2013,27/02/2013,,66,128,CarPap,0
2584,118,22/01/2013,27/02/2013,,66,128,CasEqu,0
2584,118,22/01/2013,27/02/2013,,66,128,Coffea,0
2584,118,22/01/2013,27/02/2013,,66,128,CorSub,0
2584,118,22/01/2013,27/02/2013,,66,128,Eucaly,0
2584,118,22/01/2013,27/02/2013,,66,128,Euphor,0
2584,118,22/01/2013,27/02/2013,,66,128,FicNau,0
2584,118,22/01/2013,27/02/2013,,66,128,FicRef,0
2584,118,22/01/2013,27/02/2013,,66,128,Ficus,4
2584,118,22/01/2013,27/02/2013,,66,128,GosHir,0
2584,118,22/01/2013,27/02/2013,,66,128,Hibisc,0
2584,118,22/01/2013,27/02/2013,,66,128,Mangrv,0
2584,118,22/01/2013,27/02/2013,,66,128,Morind,0
2584,118,22/01/2013,27/02/2013,,66,128,NepMul,1
2584,118,22/01/2013,27/02/2013,,66,128,Ochros,1
2584,118,22/01/2013,27/02/2013,,66,128,OtherH,0
2584,118,22/01/2013,27/02/2013,,66,128,OtherT,0
2584,118,22/01/2013,27/02/2013,,66,128,Palms,0
2584,118,22/01/2013,27/02/2013,,66,128,PanBal,0
2584,118,22/01/2013,27/02/2013,,66,128,PhyCas,0
2584,118,22/01/2013,27/02/2013,,66,128,Pisoni,21
2584,118,22/01/2013,27/02/2013,,66,128,QuiInd,0
2584,118,22/01/2013,27/02/2013,,66,128,Scaevo,0
2584,118,22/01/2013,27/02/2013,,66,128,TerCat,0
2584,118,22/01/2013,27/02/2013,,66,128,Unclas,0
2585,118,22/01/2013,27/02/2013,,68,121,AchAsp,0
2585,118,22/01/2013,27/02/2013,,68,121,AdePav,0
2585,118,22/01/2013,27/02/2013,,68,121,Banana,0
2585,118,22/01/2013,27/02/2013,,68,121,BoiBla,0
2585,118,22/01/2013,27/02/2013,,68,121,CarPap,0
2585,118,22/01/2013,27/02/2013,,68,121,CasEqu,0
2585,118,22/01/2013,27/02/2013,,68,121,Coffea,0
2585,118,22/01/2013,27/02/2013,,68,121,CorSub,0
2585,118,22/01/2013,27/02/2013,,68,121,Eucaly,0
2585,118,22/01/2013,27/02/2013,,68,121,Euphor,7
2585,118,22/01/2013,27/02/2013,,68,121,FicNau,0
2585,118,22/01/2013,27/02/2013,,68,121,FicRef,0
2585,118,22/01/2013,27/02/2013,,68,121,Ficus,0
2585,118,22/01/2013,27/02/2013,,68,121,GosHir,0
2585,118,22/01/2013,27/02/2013,,68,121,Hibisc,0
2585,118,22/01/2013,27/02/2013,,68,121,Mangrv,0
2585,118,22/01/2013,27/02/2013,,68,121,Morind,0
2585,118,22/01/2013,27/02/2013,,68,121,NepMul,12
2585,118,22/01/2013,27/02/2013,,68,121,Ochros,4
2585,118,22/01/2013,27/02/2013,,68,121,OtherH,0
2585,118,22/01/2013,27/02/2013,,68,121,OtherT,0
2585,118,22/01/2013,27/02/2013,,68,121,Palms,0
2585,118,22/01/2013,27/02/2013,,68,121,PanBal,0
2585,118,22/01/2013,27/02/2013,,68,121,PhyCas,0
2585,118,22/01/2013,27/02/2013,,68,121,Pisoni,1
2585,118,22/01/2013,27/02/2013,,68,121,QuiInd,0
2585,118,22/01/2013,27/02/2013,,68,121,Scaevo,0
2585,118,22/01/2013,27/02/2013,,68,121,TerCat,0
2585,118,22/01/2013,27/02/2013,,68,121,Unclas,0
2586,118,22/01/2013,27/02/2013,,68,169,AchAsp,0
2586,118,22/01/2013,27/02/2013,,68,169,AdePav,0
2586,118,22/01/2013,27/02/2013,,68,169,Banana,0
2586,118,22/01/2013,27/02/2013,,68,169,BoiBla,0
2586,118,22/01/2013,27/02/2013,,68,169,CarPap,0
2586,118,22/01/2013,27/02/2013,,68,169,CasEqu,0
2586,118,22/01/2013,27/02/2013,,68,169,Coffea,0
