CalculationMethod,Island,Year,TerritoryID,TerritoryNumber,FieldPeriodID,Pisoni,Morind,Ficus,Ochros,AchAsp,PhyCas,Hibisc,QuiInd,Mangrv,CarPap,Scaevo,CorSub,TerCat,BoiBla,GosHir,Euphor,NepMul,OtherH,OtherT,SumVeg_X_Inverts,TQ,TQcorrected
Improved,CN,2016,70,49,159,1.959798995,0.869565217,1.698324022,1.180124224,,,,,,,,,,,,,,,,5.707812458,13807.19834,13807.19834
Improved,CN,2016,71,50,144,1.768844221,0.797101449,0.134078212,0.372670807,,,,,,,,,,,,,,,,3.07269469,8231.749075,8231.749075
Improved,CN,2016,71,50,159,2.48241206,0.869565217,1.132216015,1.180124224,,0.114087719,,,,,,,,,,,,,,5.778405235,18305.98779,18305.98779
Improved,CN,2016,72,50.1,144,1.658291457,0.15942029,0.402234637,0.124223602,,,,,,,,,,,,,,,,2.344169986,4458.611314,4458.611314
Improved,CN,2016,72,50.1,159,1.959798995,,1.132216015,1.573498965,,0.114087719,,,,,,,,,,,,,,4.779601694,7843.32638,7843.32638
Improved,CN,2016,75,51.2,144,3.396984925,0.202898551,0,0.546583851,,,,,,,0.338028169,,,,,,,,,4.484495495,10565.47139,10565.47139
Improved,CN,2016,75,51.2,159,7.038525963,0.77294686,0,,,,13,,,,0.65258216,,,,,,,,,21.46405498,50569.31354,50569.31354
Improved,CN,2016,77,52.1,144,0.653266332,,0,,,,6.25,,,,,,,,,,,,,6.903266332,9885.477387,9885.477387
Improved,CN,2016,77,52.1,159,5.118927973,,0,0.66252588,,,56.33333333,,,,,0.95,,,,,,0.481,,63.54578719,95827.04708,95827.04708
Improved,CN,2016,79,53,144,4.974874372,,0,0.111801242,,,,,,,,,,,,,,,,5.086675614,9140.756079,9140.756079
Improved,CN,2016,79,53,159,7.959798995,0.826086957,0,0.550724638,,,,,,,,,,,,,,,,9.336610589,12361.67242,12361.67242
Improved,CN,2016,80,53.1,144,3.427135678,,0,2.459627329,,,,,,,,,,,,,,,,5.886763008,13933.96804,13933.96804
Improved,CN,2016,80,53.1,159,7.959798995,0.550724638,0,3.304347826,,,,,,,,,,,,,,,,11.81487146,,
Improved,CN,2016,81,54,144,1.628140704,,0,0.596273292,,,,,,,,,,,,,,,,2.224413995,4077.350854,4077.350854
Improved,CN,2016,81,54,159,1.809045226,0.594202899,1.713221601,0.538302277,,,,,,,,,,,,,,,,4.654772004,10156.71251,10156.71251
Improved,CN,2016,82,55,144,1.085427136,,0,2.583850932,,,,,,,,,,,,,,,,3.669278067,7452.303755,7452.303755
Improved,CN,2016,82,55,159,2.713567839,0.792270531,1.284916201,1.884057971,,,,,,,,,,,,,,,,6.674812543,10980.06663,10980.06663
Improved,CN,2016,83,56,144,0.542713568,,0,2.186335404,,,,,,,0.094056338,,,,,,,0.2456,,3.06870531,5496.051209,5496.051209
Improved,CN,2016,83,56,159,1.809045226,0.396135266,0,1.614906832,,,,,,,0.061661972,,,,,,,0.4139,,4.295649296,7646.255747,7646.255747
Improved,CN,2016,85,57.1,144,3.135678392,,0,0.136645963,,,,,,,,,,,,,,,,3.272324355,4761.231936,4761.231936
Improved,CN,2016,85,57.1,159,4.479061977,0.77294686,0,1.32505176,,,4.333333333,,,,0.65258216,,,,,,,,,11.56297609,16824.13021,16824.13021
Improved,CN,2016,86,58,144,0.653266332,,0,,,,5.25,,,,,,,,,,,0.272,,6.175266332,11356.31478,11356.31478
Improved,CN,2016,86,58,159,2.559463987,,0,,,,,,,,4.568075117,,,,,,,0.481,,7.608539104,27740.73357,27740.73357
Improved,CN,2016,88,59.1,144,1.145728643,,0,,,,,,,,,,,,,2.424285714,,0.4912,,4.061214358,10177.40318,10177.40318
Improved,CN,2016,88,59.1,159,1.266331658,0.396135266,0,0.538302277,,,,,,,,,,,,,,,,2.200769201,,
Improved,CN,2016,90,60.1,144,0.512562814,,0.536312849,,,,,,,,,,,,,0.214285714,,,,1.263161378,3044.21892,3044.21892
Improved,CN,2016,90,60.1,159,6.271356784,,0.230912477,,,,,,,,,,,,,,,,,6.502269261,20709.7276,20709.7276
Improved,CN,2016,92,62,144,0.663316583,,0.625698324,,,,,,,,,,,,,1.285714286,,,,2.574729193,6632.5024,6632.5024
Improved,CN,2016,92,62,159,2.787269682,1.835748792,1.38547486,,,,,,,,,,,,,1.666666667,,,,7.675160001,,
Improved,CN,2016,94,63,144,0.452261307,0.115942029,0.089385475,0.058732919,,,,,,,,,,,,0.214285714,,0.6972,,1.627807444,5344.091838,5344.091838
Improved,CN,2016,94,63,159,1.393634841,,3.232774674,,,,,,,,,,,,,,,,,4.626409515,15188.50244,15188.50244
Improved,CN,2016,95,64,144,0.844221106,,0.268156425,,,,,,,,,,,,,1.071428571,,,,2.183806102,7876.988608,7876.988608
Improved,CN,2016,95,64,159,6.271356784,0.458937198,0.461824953,,,,,,,,,,,,,1.666666667,,,,8.858785602,26266.29931,26266.29931
Improved,CN,2016,96,65,144,0.753768844,,1.162011173,,,,,,,,,,,,,,,,,1.915780017,2503.924483,2503.924483
Improved,CN,2016,96,65,159,2.438860972,0.917874396,2.078212291,,,,,,,,,,,,,,,,,5.434947658,9560.072931,9560.072931
Improved,CN,2016,98,66,144,1.366834171,,0.301675978,,,,,,,,,,,,,,,,,1.668510149,6150.128407,6150.128407
Improved,CN,2016,98,66,159,7.105527638,0.275362319,0.09310987,,,,,,,,,,,,,,,,,7.473999827,27616.42936,27616.42936
Improved,CN,2016,99,67,144,2.170854271,,0,,,,,,,,,,,,,0.152357143,,,,2.323211414,3628.856229,3628.856229
Improved,CN,2016,99,67,159,3.721943049,1.101449275,0.186219739,,,,,,,,,,,,,,,,,5.009612063,16421.50834,16421.50834
Improved,CN,2016,100,68,144,1.688442211,,0,0.397515528,,,,,1.6,,0.084507042,,,,,,,,,3.770464781,8498.627617,8498.627617
Improved,CN,2016,100,68,159,1.015075377,0.275362319,0,,,,,,,,0.03286385,,,,,,,,,1.323301545,3030.360539,3030.360539
Improved,CN,2016,101,69,144,0.72361809,,0,,,,,,,,,,,,,,,0.8768,,1.60041809,4535.584868,4535.584868
Improved,CN,2016,101,69,159,7.105527638,1.101449275,0,,,,,,,,,,,,,,,,,8.206976914,17464.44687,17464.44687
Improved,CN,2016,105,73,144,2.090452261,,0.033519553,,,,,,,,,,,,,,,,,2.123971814,6826.445411,6826.445411
Improved,CN,2016,105,73,159,2.368509213,0.826086957,0.186219739,,,,,,,,,,,,,,,,,3.380815909,10889.60804,10889.60804
Improved,CN,2016,109,76,144,3.979899497,,0,0.111801242,,,,,,,,,,,,,,,,4.09170074,5932.966073,5932.966073
Improved,CN,2016,109,76,159,7.075376884,,0.547486034,0.550724638,,,,,,,,,,,,,,,,8.173587556,13216.69108,13216.69108
Improved,CN,2016,110,77,144,1.547738693,,0,3.913043478,,,,,,,,,,,,,,0.272,,5.732782172,13569.4954,13569.4954
Improved,CN,2016,110,77,159,4.127303183,,0.182495345,11.56521739,,,,,,,,,,,,,,,,15.87501592,32575.53266,32575.53266
Improved,CN,2016,111,77.1,144,4.311557789,,0,1.453416149,,,,,,,,,,,,,,,,5.764973938,11991.14579,11991.14579
Improved,CN,2016,111,77.1,159,6.190954774,0.550724638,0.182495345,3.855072464,,,,,,,,,,,,,,,,10.77924722,31744.88306,31744.88306
Improved,CN,2016,112,78,144,4.964824121,,0,0.571428571,,,,,,,,,,,,,,,,5.536252692,8060.78392,8060.78392
Improved,CN,2016,112,78,159,3.832495812,0.304347826,0,0.451345756,,,,,,,,,,,,,,,,4.588189394,11782.47036,11782.47036
Improved,CN,2016,116,81,144,1.045226131,0,0.067039106,0.198757764,,,,,,,,,,,,,,,,1.311023001,2751.837279,2751.837279
Improved,CN,2016,116,81,159,4.398659966,0.550724638,0.279329609,0.347826087,,,,,,,,,,,,,,,,5.5765403,15748.14981,15748.14981
Improved,CN,2016,118,82.1,144,,,0,,,,,,,,,,,,,6.428571429,,,,6.428571429,28497.85714,28497.85714
Improved,CN,2016,118,82.1,159,1.025125628,0.154589372,1.147113594,,,,,,,,,,,,,0.321428571,,,,2.648257166,11700.00016,11700.00016
Improved,CN,2016,121,83,144,,,0.715083799,,,,,,,,,,,,,2.571428571,,,,3.28651237,18818.56983,18818.56983
Improved,CN,2016,121,83,159,,,0.327746741,,,,,,,,,,,,,0.642857143,,,,0.970603884,5577.089918,5577.089918
Improved,CN,2016,123,84,144,0.884422111,0.31884058,1.407821229,,,,,,,,,,,,,0.857142857,,,,3.468226776,6322.577413,6322.577413
Improved,CN,2016,123,84,159,0.391959799,0.869565217,7.359404097,1.573498965,,,,,,,,,,,,,,,,10.19442808,18584.44239,18584.44239
Improved,CN,2016,125,85,144,0.331658291,,0,,,,,,,,,,,,,1.714285714,,0.2324,,2.278344006,11519.30729,11519.30729
Improved,CN,2016,125,85,159,4.877721943,0.458937198,1.154562384,,,,,,,,,,,,,3.333333333,,,,9.824554858,49368.38816,49368.38816
Improved,CN,2016,126,86,144,1.768844221,,0.938547486,,,,,,,,0.169014085,,,,,0.142857143,,,,3.019262935,6171.373438,6171.373438
Improved,CN,2016,126,86,159,2.800670017,,2.685288641,,,,,,,,,,,,,,,,,5.485958657,11224.27141,11224.27141
Improved,CN,2016,127,87,144,1.929648241,,0,,,,,,,,0.169014085,,,,,,,,,2.098662326,4612.859792,4612.859792
Improved,CN,2016,127,87,159,2.505862647,,0,,,,,,,,0.150234742,,,,,,,,,2.656097388,5790.292307,5790.292307
Improved,CN,2016,128,87.1,144,2.331658291,0,0.335195531,,,,,,,,,,,,,,,,,2.666853822,3768.264451,3768.264451
Improved,CN,2016,128,87.1,159,2.800670017,0.236714976,0,,,,,,,,,,,,,,,,,3.037384993,4291.824995,4291.824995
Improved,CN,2016,129,88,144,2.412060302,,0,,,,,,,,,,,,,0.071428571,,,,2.483488873,5443.807609,5443.807609
Improved,CN,2016,129,88,159,1.326633166,,0.383612663,,,,,,,,,,,,,0.5,,,,2.210245829,6411.923149,6411.923149
Improved,CN,2016,134,92,144,0.452261307,,0.402234637,,,,,,,,,,,,,2.571428571,,,,3.425924515,12867.77248,12867.77248
Improved,CN,2016,134,92,159,6.917922948,0.371980676,1.527001862,0.188041408,,,,,,,,,,,,,,,,9.004946894,33993.67453,33993.67453
Improved,CN,2016,135,92.1,144,0.542713568,0.463768116,0.134078212,,,,,,,,,,,,,,,,,1.140559896,2204.702279,2204.702279
Improved,CN,2016,135,92.1,159,4.743718593,0.371980676,0,,,,,,,,,,,,,,,,,5.115699269,9888.646688,9888.646688
Improved,CN,2016,137,93,144,0.180904523,,0.089385475,,,,,,,,,,,,,3.142857143,,,,3.41314714,10355.48842,10355.48842
Improved,CN,2016,137,93,159,1.185929648,,1.22160149,,,,,,,,,,,,,0.619047619,,,,3.026578757,6988.37035,6988.37035
Improved,CN,2016,138,94,144,0.32160804,,0,,,,,,8.8,,0.042253521,,,,,,,,,9.163861561,24916.53959,24916.53959
Improved,CN,2016,138,94,159,2.368509213,0.826086957,0.09310987,,,,,,7.155555556,,,,,,,,,,,10.44326159,28395.22828,28395.22828
Improved,CN,2016,140,94.2,144,0.48241206,,0,,,,,,2.4,,,,,,,,,,,2.88241206,6635.312563,6635.312563
Improved,CN,2016,140,94.2,159,2.030150754,,0,,,,,,4.088888889,,,,,,,,,,,6.119039643,14349.14796,14349.14796
Improved,CN,2016,154,101,144,0.964824121,,0,,,,,,3.6,,,,,,,,,,,4.564824121,7025.264322,7025.264322
Improved,CN,2016,154,101,159,4.060301508,,0.651769088,,,,,,2.044444444,,,,,,,,,,,6.75651504,10391.52013,10391.52013
Improved,CN,2016,155,101.1,144,0.32160804,,0,,,,,,0.4,,,,,,,,,,,0.72160804,1494.450251,1494.450251
Improved,CN,2016,155,101.1,159,2.368509213,,0.186219739,,,,,,11.24444444,,,,,,,,,,,13.7991734,28578.0881,28578.0881
Improved,CN,2016,157,102,144,0.603015075,0.231884058,0.715083799,,,,,,,,,,,,,,,,,1.549982932,3078.266103,3078.266103
Improved,CN,2016,157,102,159,2.964824121,0.371980676,3.970204842,,,,,,,,,,,,,0.619047619,,,,7.926057258,15804.55817,15804.55817
Improved,CN,2016,159,103.1,144,2.733668342,,0.167597765,,,,,,,,,,,,,,,,,2.901266107,5785.124618,5785.124618
Improved,CN,2016,159,103.1,159,7.782244556,1.376811594,0.186219739,,,,,,,,,,,,,,,,,9.34527589,18634.48012,18634.48012
Improved,CN,2016,160,104,144,0.422110553,,0.402234637,,,,,,,,,,,,,0.571428571,,,,1.395773761,3495.017498,3495.017498
Improved,CN,2016,160,104,159,3.755443886,1.115942029,2.137802607,,,,,,,,,,,,,0.30952381,,,,7.318712332,18421.19894,18421.19894
Improved,CN,2016,165,108,144,0.72361809,,1.072625698,,,,,,,,,,,,,7.714285714,,,,9.510529503,39040.72361,39040.72361
Improved,CN,2016,165,108,159,3.587939698,,0.655493482,,,,,,,,,,,,,,,,,4.243433181,17402.31947,17402.31947
Improved,CN,2016,168,111,144,2.432160804,,0,0.186335404,,,,,,,,,,,,,,,,2.618496208,5655.951809,5655.951809
Improved,CN,2016,169,112,144,0.72361809,,1.251396648,,,,,,,,,,,,,5.142857143,,,,7.117871881,13096.88426,13096.88426
Improved,CN,2016,169,112,159,10.7638191,,1.474860335,,,,,,,,,,,,,,,,,12.23867943,22519.17015,22519.17015
Improved,CN,2016,172,123,144,4.884422111,3.565217391,0,4.347826087,,,,,,,,,,,,,,,,12.79746559,35717.72646,35717.72646
Improved,CN,2016,172,123,159,8.254606365,0.956521739,0,11.73913043,,,,,,,,,,,,,,,,20.95025854,58472.17158,58472.17158
Improved,CN,2016,173,116,144,1.547738693,,0.067039106,1.863354037,,,,,,,,,,,,,,,,3.478131837,5961.517968,5961.517968
Improved,CN,2016,173,116,159,1.175879397,,4.52886406,4.720496894,,,,,,,,,,,,,,,,10.42524035,28304.52755,28304.52755
Improved,CN,2016,174,117,144,1.43718593,,0,1.801242236,,,,,,,,,,,,,,,,3.238428166,12730.26112,12730.26112
Improved,CN,2016,174,117,159,0.914572864,0.869565217,6.227188082,3.933747412,,,,,,,,,,,,0.380952381,,0.492,,12.81802596,42440.48394,42440.48394
Improved,CN,2016,177,120,144,0.08040201,,0,,,,,,6.8,,,,,,,,,,,6.88040201,22106.73166,22106.73166
Improved,CN,2016,177,120,159,0.338358459,,0,,,,,,3.066666667,,,,,,,,,,,3.405025126,16024.04824,16024.04824
Improved,CN,2016,178,121,144,0.391959799,,0.446927374,,,,,,,,,,,,,,,,,0.838887173,2226.406558,2226.406558
Improved,CN,2016,178,121,159,2.569514238,1.487922705,2.44320298,,,,,,,,,,,,,,,,,6.500639923,17252.69835,17252.69835
Improved,CN,2016,179,122,144,3.527638191,,0,0.273291925,,,,,,,0.169014085,,,,,,,,,3.969944201,3739.687437,3739.687437
Improved,CN,2016,179,122,159,8.318257956,,0,2.65010352,,,,,,,,,,,,,,0.481,,11.44936148,17872.45326,17872.45326
Improved,CN,2016,407,126,144,5.487437186,0.507246377,0,5.142857143,,,,,,,,,,,,1.406,,,,12.54354071,27119.13501,27119.13501
Improved,CN,2016,407,126,159,6.485762144,0.913043478,0,4.513457557,,,,,,,,,,,,0.595714286,,,,12.50797746,24453.09594,24453.09594
Improved,CN,2016,477,131,144,3.527638191,,0,0.956521739,,,,,,,,,,,,0.5,,,,4.98415993,10770.76961,10770.76961
Improved,CN,2016,477,131,159,7.67839196,0.77294686,0,0.99378882,,,,,,,,0.475,,,,,,,,9.92012764,,
Improved,CN,2016,478,127,144,4.864321608,,0,3.590062112,,,,,,,,,,,,,,,,8.45438372,33538.54022,33538.54022
Improved,CN,2016,478,127,159,0.797319933,,0,5.175983437,,,,,,,,,,,,,,,,5.97330337,21647.25141,21647.25141
Improved,CN,2016,479,130,144,14.59296482,3.594202899,0,1.776397516,,,,,,,0.166140845,,,,,,,,,20.12970608,61657.28973,61657.28973
Improved,CN,2016,479,130,159,3.447236181,0.304347826,0,4.028985507,,,,,,,,,,,,,,,,7.780569514,23785.20101,23785.20101
Improved,CN,2016,480,129,144,5.969849246,0.594202899,0,2.48447205,,,,,,,,,,,,,,,,9.048524194,18621.86279,18621.86279
Improved,CN,2016,480,129,159,9.005025126,0.956521739,0,2.347826087,,,,,,,,,,,,,,,,12.30937295,23092.38366,23092.38366
Improved,CN,2016,481,133,144,7.83919598,0.811594203,0,1.714285714,,,,,,,,,,,,,,,,10.3650759,31686.03702,31686.03702
Improved,CN,2016,481,133,159,7.664991625,1.217391304,0,4.513457557,,,,,,,,,,,,,,,,13.39584049,40951.08437,40951.08437
Improved,CN,2016,516,136,144,1.105527638,,0.670391061,0.124223602,,,,,,,,,,,,6,,,,7.900142302,35108.23239,35108.23239
Improved,CN,2016,516,136,159,0.130653266,,5.094972067,,,,,,,,,,,,,,,,,5.225625333,21712.47326,21712.47326
Improved,CN,2016,602,47.2,144,7.296482412,,1.74301676,,,,,,,,,,,,,0.642857143,,,,9.682356315,30131.49285,30131.49285
Improved,CN,2016,602,47.2,159,1.313232831,0.608695652,8.770949721,,,,,,,,,,,,,,,,,10.6928782,30089.75927,30089.75927
Improved,CN,2016,603,59.2,144,1.206030151,,0,3.378881988,,,,,,,,,,,,0.484857143,,,,5.069769281,8101.491311,8101.491311
Improved,CN,2016,603,59.2,159,1.628140704,,2.998137803,,,,,,,,,,,,,0.247047619,,,,4.873326125,,
Improved,CN,2016,605,27.1,144,4.070351759,0.594202899,0,5.279503106,,,,,,,,,,,,,,,,9.944057763,14657.54114,14657.54114
Improved,CN,2016,605,27.1,159,7.504187605,,0,10.17391304,,,,,,,,,,,,,,,,17.67810065,42038.52334,42038.52334
Improved,CN,2016,616,1.2,144,6.271356784,,0,,,,,,,,,,,,,,,,,6.271356784,5418.452261,5418.452261
Improved,CN,2016,616,1.2,159,5.896147404,,0,,,,,,,,0.188112676,,,,,,,,,6.08426008,7130.752813,7130.752813
Improved,CN,2016,617,25.1,144,1.547738693,,0.357541899,0.670807453,,,,,,,,,,,,,,,,2.576088046,5948.187299,5948.187299
Improved,CN,2016,617,25.1,159,5.011725293,,0.364990689,7.710144928,,0.094245614,,,,,,,,,,,,,,13.18110652,43023.13169,43023.13169
Improved,CN,2016,618,35.1,144,12.60301508,4.043478261,0.43575419,0.683229814,,,,,,,,,,,,0.214285714,,,,17.97976305,32579.33065,32579.33065
Improved,CN,2016,618,35.1,159,4.103852596,0.304347826,0,4.604554865,,,,,,,,,,,,,,,,9.012755288,15979.61513,15979.61513
Improved,CN,2016,633,53.2,144,3.869346734,,0,0.223602484,,,,,,,,,,,,,,,,4.092949218,5153.023066,5153.023066
Improved,CN,2016,633,53.2,159,5.601340034,0.275362319,0.182495345,3.304347826,,,,,,,,,,,,,,,,9.363545523,27388.37065,27388.37065
Improved,CN,2016,636,86.1,144,1.527638191,,0,0.086956522,,,,,,,,,,,,,,,,1.614594713,2751.26939,2751.26939
Improved,CN,2016,636,86.1,159,2.948073702,0.236714976,0.383612663,2.376811594,,,,,,,,,,,,,,,,5.945212935,11640.72693,11640.72693
Improved,CN,2016,637,55.1,144,1.989949749,0.188405797,0,0.198757764,,,,,,,,,,,,,,,,2.37711331,3434.928733,3434.928733
Improved,CN,2016,637,55.1,159,3.256281407,0.396135266,0,0.807453416,,,,,,,,,,,,,,,,4.459870089,10114.98536,10114.98536
Improved,CN,2016,662,137,144,2.613065327,,0,0.136645963,,,,,,,,,,,,,,0.816,,3.565711289,2934.580391,2934.580391
Improved,CN,2016,662,137,159,6.398659966,,0,1.6563147,,,,,,,0.65258216,,,,,,,0.481,,9.188556826,7700.01062,7700.01062
Improved,CN,2016,663,138,144,1.286432161,,0,,,,,,,,,,,,,,,,,1.286432161,1927.075377,1927.075377
Improved,CN,2016,663,138,159,0.676716918,,0,,,,,,4.088888889,,,,,,,,,,,4.765605807,,
Improved,CN,2016,664,139,144,0.874371859,,1.072625698,,,,,,,,,,,,,0.214285714,,,,2.161283272,4082.664101,4082.664101
Improved,CN,2016,664,139,159,5.922948074,0.917874396,0.69273743,,,,,,,,,,,,,,,,,7.5335599,15285.59304,15285.59304
Improved,CN,2017,1,1,164,2.592964824,5.217391304,0,11.36956522,,,,,,,,0.3,,,,,,2.3453,,21.82522135,40442.13515,40442.13515
Improved,CN,2017,2,1.1,164,5.510050251,,0,21.11490683,,,,,,,,,,,,,,,,26.62495708,85625.86198,85625.86198
Improved,CN,2017,3,2,164,5.663316583,9.260869565,0,14.25465839,,,,,,,,,,,,,0.058138776,1.650075,,30.88705831,95317.46194,95317.46194
Improved,CN,2017,8,5,164,2.917085427,7.826086957,0,14.61801242,,,,,,,,,,,,,,,,25.36118481,67663.64106,67663.64106
Improved,CN,2017,9,6,164,1.618090452,8.231884058,0,15.68012422,,,,,,,,,,,,,,0.550025,,26.08012373,64756.94723,64756.94723
Improved,CN,2017,12,7,164,4.537688442,1.304347826,0,35.73291925,,,,,,,,,,,,,0.191657143,1.758975,,43.52558767,68639.85175,68639.85175
Improved,CN,2017,13,8,164,4.537688442,,0,21.11490683,,,,,,,,,,,,,,2.3453,,27.99789527,57927.64532,57927.64532
Improved,CN,2017,15,10,164,1.944723618,2.608695652,0,17.86645963,,,,,,,,,,,,,,0.586325,,23.0062039,58021.64623,58021.64623
Improved,CN,2017,16,11,164,2.708542714,1.688405797,0,24.65217391,,,,,,,,,,,,,,,,29.04912242,72942.34641,72942.34641
Improved,CN,2017,20,15,164,4.854271357,6.173913043,0,11.40372671,,,,,,,,,,,,,,,,22.43191111,66241.4335,66241.4335
Improved,CN,2017,24,18,164,4.854271357,3.086956522,0,2.850931677,,,,,,,,,,,,,,,,10.79215956,27174.65776,27174.65776
Improved,CN,2017,26,20,164,7.281407035,3.086956522,0,11.40372671,,0.126118421,,,,,,,,,,,0.058138776,,,21.95634746,38928.60405,38928.60405
Improved,CN,2017,27,21,164,3.869346734,,0,36.39130435,,,,,,,,,,,,,0.323983673,0.6944,,41.27903475,78017.37569,78017.37569
Improved,CN,2017,28,22,164,5.030150754,1.688405797,0,17.60869565,,0.156052632,,,,,,,,,,,0.647967347,1.3888,,26.52007218,42272.99506,42272.99506
Improved,CN,2017,32,24,164,2.022613065,,1.921787709,36.72360248,,,,,,,,,,,,,,0.584675,,41.25267826,52844.68085,52844.68085
Improved,CN,2017,34,26,164,4.045226131,5.18115942,1.441340782,13.22049689,,,,,,,,,,,,,,,,23.88822323,63064.90932,63064.90932
Improved,CN,2017,36,26.5,164,3.467336683,8.289855072,0,13.22049689,,,,,,,,,,,,,0.190873469,1.16935,,26.33791212,67530.40667,67530.40667
Improved,CN,2017,39,28.1,164,4.854271357,6.173913043,0,9.97826087,,,,,,,,,,,,,,,,21.00644527,39849.22668,39849.22668
Improved,CN,2017,40,29,164,2.690954774,1.34057971,0,12.10248447,,,,,,,0.76056338,,,,,,,2.4575,,19.35208234,50547.63906,50547.63906
Improved,CN,2017,41,30,164,8.688442211,,0,35.52795031,,,,,,,,,,,,,,,,44.21639252,110496.7649,110496.7649
Improved,CN,2017,43,30.2,164,7.447236181,,0,24.86956522,,,,,,,0.468309859,,,,,,,,,32.78511126,68848.73364,68848.73364
Improved,CN,2017,45,32,164,9.929648241,,0,30.19875776,,,,,,,,,,,,,,,,40.12840601,127889.2299,127889.2299
Improved,CN,2017,46,32.5,164,8.688442211,,0,33.7515528,,,,,,,,,,,,,,,,42.43999501,107245.8674,107245.8674
Improved,CN,2017,47,33,164,13.38693467,2.492753623,3.002793296,11.57142857,,,,,,,,,,,,,,,,30.45391016,91605.36177,91605.36177
Improved,CN,2017,50,34.5,164,11.15577889,1.246376812,0.600558659,15.42857143,,,,,,,,,,,,,0.131020408,,,28.5623062,58838.35078,58838.35078
Improved,CN,2017,53,37,164,9.929648241,2.729468599,0,24.86956522,,,,,,,0.468309859,,,,,,,,,37.99699192,103883.7759,103883.7759
Improved,CN,2017,55,39,164,16.73366834,1.246376812,6.005586592,,,,,,,,,,,,,,0.131020408,,,24.11665215,59592.24747,59592.24747
Improved,CN,2017,57,41,164,17.37688442,10.9178744,0,19.54037267,,,,,,,,,,,,,,,,47.83513149,91843.45246,91843.45246
Improved,CN,2017,58,41.1,164,12.84422111,,0,6.717391304,,,,,,,,,,,,,,,,19.56161241,43152.91698,43152.91698
Improved,CN,2017,59,42,164,10.50251256,,1.061452514,,,,,,,,,,,,,,0.211102041,,,11.77506712,39905.70246,39905.70246
Improved,CN,2017,60,43,164,14.89447236,2.729468599,0,30.19875776,,,,,,,0.936619718,,,,,,,,,48.75931844,124141.2248,124141.2248
Improved,CN,2017,62,45,164,26.25628141,,0.796089385,,,,,,,,,,,,,,0.633306122,,,27.68567691,87182.19661,87182.19661
Improved,CN,2017,63,46,164,10.04020101,4.985507246,4.203910615,3.857142857,,,,,,,,,,,,,0.131020408,,,23.21778213,45367.54628,45367.54628
Improved,CN,2017,64,46.1,164,14.50251256,4.985507246,0.600558659,7.714285714,,,,,,,,,,,,,0.131020408,,,27.93388459,25475.70275,25475.70275
Improved,CN,2017,68,47.1,164,16.73366834,6.231884058,0.600558659,2.571428571,,,,,,,,,,,,,,,,26.13753963,56430.94806,56430.94806
Improved,CN,2017,70,49,164,2.984924623,0.905797101,7.969273743,1.875776398,,,,,,,,,,,,1.214285714,0.913142857,,,15.86320044,43496.8956,43496.8956
Improved,CN,2017,71,50,164,3.316582915,0.905797101,0,1.875776398,,0.169565789,,,,,,,,,,,,,,6.267722203,16628.267,16628.267
Improved,CN,2017,72,50.1,164,2.32160804,2.717391304,11.51117318,7.50310559,,,,,,,,,,,,,,,,24.05327812,39351.163,39351.163
Improved,CN,2017,75,51.2,164,4.228643216,8.043478261,0,5.378881988,,,3.425,,,,0.38028169,,,,,,,0.614375,,22.07066015,49923.83327,49923.83327
Improved,CN,2017,77,52.1,164,1.153266332,2.68115942,0,2.689440994,,,13.7,,,,0.38028169,,,,,1.964285714,,0.614375,,23.18280915,42308.6267,42308.6267
Improved,CN,2017,79,53,164,5.778894472,3.108695652,0.720670391,7.344720497,,,,,,,,,,,,,,,,16.95298101,21971.06339,21971.06339
Improved,CN,2017,81,54,164,16.35678392,10.15217391,3.292364991,13.98757764,,,,,,,,,,,,,,,,43.78890046,93007.62458,93007.62458
Improved,CN,2017,82,55,164,10.90452261,11.8442029,4.938547486,10.49068323,,,,,,,,,,,,,,,,38.17795623,79639.21669,79639.21669
Improved,CN,2017,83,56,164,8.567839196,3.384057971,0,24.47826087,,,,,,,,,,,,0.961267857,,3.201075,,40.59250089,74000.12913,74000.12913
Improved,CN,2017,85,57.1,164,3.459798995,5.362318841,0,10.75776398,,,,,,,,,,,,,,,,19.57988181,61245.8703,61245.8703
Improved,CN,2017,86,58,164,1.922110553,,0,2.689440994,,,,,,,,,,,,,,,,4.611551547,10984.71578,10984.71578
Improved,CN,2017,90,60.1,164,20.18090452,,3.318435754,,,,,,,,,,,,,,1.009714286,,,24.50905456,66247.97448,66247.97448
Improved,CN,2017,94,63,164,,,14.93296089,11.31490683,,,,,,,,,,,,,,2.9167,,29.16456773,77431.92731,77431.92731
Improved,CN,2017,95,64,164,12.61306533,,3.318435754,,,,,,,,,,,,,2.535714286,0.807771429,,,19.2749868,57150.33585,57150.33585
Improved,CN,2017,96,65,164,20.18090452,16.23913043,2.488826816,,,,,,,,,,,,,,0.403885714,,,39.31274749,69151.12283,69151.12283
Improved,CN,2017,98,66,164,8.668341709,0,0,,,,,,,,,,,,,,0.09275102,,,8.761092729,32372.23763,32372.23763
Improved,CN,2017,99,67,164,10.11306533,0,2.639664804,,,,,,,,,,,,,,0.09275102,,,12.84548115,39987.98282,39987.98282
Improved,CN,2017,100,68,164,11.55778894,,0.377094972,1.534161491,,,,,3.333333333,,1.524647887,,,,,,,,,18.32702663,41968.89098,41968.89098
