SurveyID,FieldPeriodID,FPstart,FPend,TerritoryID,SurveyLocationRef,SamplingDate,Species,InsectCount,Island
602,90,30/12/2008,03/03/2009,1,57,23/02/2009,Morind,8,CN
602,90,30/12/2008,03/03/2009,1,57,23/02/2009,CorSub,33,CN
603,90,30/12/2008,03/03/2009,20,59,23/02/2009,Pisoni,5,CN
603,90,30/12/2008,03/03/2009,20,59,23/02/2009,Ochros,13,CN
603,90,30/12/2008,03/03/2009,20,59,23/02/2009,Morind,30,CN
604,90,30/12/2008,03/03/2009,16,58,23/02/2009,Pisoni,5,CN
604,90,30/12/2008,03/03/2009,16,58,23/02/2009,Ochros,18,CN
604,90,30/12/2008,03/03/2009,16,58,23/02/2009,Morind,34,CN
605,90,30/12/2008,03/03/2009,173,69,23/02/2009,Pisoni,17,CN
605,90,30/12/2008,03/03/2009,173,69,23/02/2009,FicRef,18,CN
605,90,30/12/2008,03/03/2009,173,69,23/02/2009,Morind,82,CN
605,90,30/12/2008,03/03/2009,173,69,23/02/2009,Ochros,23,CN
606,90,30/12/2008,03/03/2009,108,65,23/02/2009,Pisoni,4,CN
606,90,30/12/2008,03/03/2009,108,65,23/02/2009,Ochros,14,CN
606,90,30/12/2008,03/03/2009,108,65,23/02/2009,Morind,45,CN
607,90,30/12/2008,03/03/2009,76,62,23/02/2009,Pisoni,5,CN
607,90,30/12/2008,03/03/2009,76,62,23/02/2009,Ochros,9,CN
607,90,30/12/2008,03/03/2009,76,62,23/02/2009,Morind,15,CN
607,90,30/12/2008,03/03/2009,76,62,23/02/2009,Hibisc,49,CN
607,90,30/12/2008,03/03/2009,76,62,23/02/2009,Scaevo,8,CN
608,90,30/12/2008,03/03/2009,82,63,23/02/2009,Pisoni,5,CN
608,90,30/12/2008,03/03/2009,82,63,23/02/2009,Ochros,9,CN
608,90,30/12/2008,03/03/2009,82,63,23/02/2009,Morind,7,CN
609,90,30/12/2008,03/03/2009,90,64,23/02/2009,Pisoni,5,CN
609,90,30/12/2008,03/03/2009,90,64,23/02/2009,FicRef,2,CN
609,90,30/12/2008,03/03/2009,90,64,23/02/2009,Euphor,16,CN
610,90,30/12/2008,03/03/2009,154,70,23/02/2009,Pisoni,12,CN
610,90,30/12/2008,03/03/2009,154,70,23/02/2009,Ochros,32,CN
610,90,30/12/2008,03/03/2009,154,70,23/02/2009,Mangrv,9,CN
610,90,30/12/2008,03/03/2009,154,70,23/02/2009,CorSub,29,CN
610,90,30/12/2008,03/03/2009,154,70,23/02/2009,Scaevo,4,CN
611,90,30/12/2008,03/03/2009,134,67,23/02/2009,Pisoni,6,CN
611,90,30/12/2008,03/03/2009,134,67,23/02/2009,FicRef,10,CN
611,90,30/12/2008,03/03/2009,134,67,23/02/2009,Morind,12,CN
611,90,30/12/2008,03/03/2009,134,67,23/02/2009,Euphor,17,CN
612,90,30/12/2008,03/03/2009,126,66,23/02/2009,Pisoni,16,CN
612,90,30/12/2008,03/03/2009,126,66,23/02/2009,FicRef,2,CN
612,90,30/12/2008,03/03/2009,126,66,23/02/2009,Morind,41,CN
612,90,30/12/2008,03/03/2009,126,66,23/02/2009,Ochros,2,CN
612,90,30/12/2008,03/03/2009,126,66,23/02/2009,Euphor,6,CN
612,90,30/12/2008,03/03/2009,126,66,23/02/2009,Scaevo,4,CN
613,90,30/12/2008,03/03/2009,53,60,23/02/2009,Pisoni,3,CN
613,90,30/12/2008,03/03/2009,53,60,23/02/2009,Ochros,55,CN
613,90,30/12/2008,03/03/2009,53,60,23/02/2009,Morind,2,CN
613,90,30/12/2008,03/03/2009,53,60,23/02/2009,Scaevo,2,CN
614,90,30/12/2008,03/03/2009,63,61,23/02/2009,Pisoni,145,CN
614,90,30/12/2008,03/03/2009,63,61,23/02/2009,FicRef,20,CN
614,90,30/12/2008,03/03/2009,63,61,23/02/2009,Morind,53,CN
614,90,30/12/2008,03/03/2009,63,61,23/02/2009,Ochros,24,CN
615,90,30/12/2008,03/03/2009,165,68,23/02/2009,Pisoni,27,CN
615,90,30/12/2008,03/03/2009,165,68,23/02/2009,Euphor,19,CN
618,90,30/12/2008,03/03/2009,1,57,31/12/2008,Pisoni,13,CN
618,90,30/12/2008,03/03/2009,1,57,31/12/2008,Morind,15,CN
618,90,30/12/2008,03/03/2009,1,57,31/12/2008,Ochros,18,CN
619,90,30/12/2008,03/03/2009,20,59,31/12/2008,Pisoni,11,CN
619,90,30/12/2008,03/03/2009,20,59,31/12/2008,Morind,5,CN
619,90,30/12/2008,03/03/2009,20,59,31/12/2008,Ochros,25,CN
620,90,30/12/2008,03/03/2009,16,58,31/12/2008,Pisoni,40,CN
620,90,30/12/2008,03/03/2009,16,58,31/12/2008,Morind,32,CN
620,90,30/12/2008,03/03/2009,16,58,31/12/2008,Ochros,114,CN
621,90,30/12/2008,03/03/2009,173,69,31/12/2008,Pisoni,42,CN
621,90,30/12/2008,03/03/2009,173,69,31/12/2008,FicRef,15,CN
621,90,30/12/2008,03/03/2009,173,69,31/12/2008,Morind,36,CN
621,90,30/12/2008,03/03/2009,173,69,31/12/2008,Ochros,45,CN
622,90,30/12/2008,03/03/2009,108,65,31/12/2008,Pisoni,20,CN
622,90,30/12/2008,03/03/2009,108,65,31/12/2008,Morind,28,CN
622,90,30/12/2008,03/03/2009,108,65,31/12/2008,Ochros,23,CN
623,90,30/12/2008,03/03/2009,76,62,31/12/2008,Pisoni,69,CN
623,90,30/12/2008,03/03/2009,76,62,31/12/2008,Morind,76,CN
623,90,30/12/2008,03/03/2009,76,62,31/12/2008,Ochros,83,CN
623,90,30/12/2008,03/03/2009,76,62,31/12/2008,Hibisc,63,CN
623,90,30/12/2008,03/03/2009,76,62,31/12/2008,Scaevo,5,CN
624,90,30/12/2008,03/03/2009,82,63,31/12/2008,Pisoni,31,CN
624,90,30/12/2008,03/03/2009,82,63,31/12/2008,Morind,58,CN
624,90,30/12/2008,03/03/2009,82,63,31/12/2008,Ochros,18,CN
625,90,30/12/2008,03/03/2009,90,64,31/12/2008,Pisoni,14,CN
625,90,30/12/2008,03/03/2009,90,64,31/12/2008,FicRef,2,CN
625,90,30/12/2008,03/03/2009,90,64,31/12/2008,Euphor,6,CN
626,90,30/12/2008,03/03/2009,154,70,31/12/2008,Pisoni,59,CN
626,90,30/12/2008,03/03/2009,154,70,31/12/2008,Ochros,46,CN
626,90,30/12/2008,03/03/2009,154,70,31/12/2008,Mangrv,2,CN
626,90,30/12/2008,03/03/2009,154,70,31/12/2008,CorSub,114,CN
627,90,30/12/2008,03/03/2009,134,67,31/12/2008,Pisoni,12,CN
627,90,30/12/2008,03/03/2009,134,67,31/12/2008,FicRef,11,CN
627,90,30/12/2008,03/03/2009,134,67,31/12/2008,Morind,3,CN
627,90,30/12/2008,03/03/2009,134,67,31/12/2008,Euphor,4,CN
628,90,30/12/2008,03/03/2009,126,66,31/12/2008,Pisoni,84,CN
628,90,30/12/2008,03/03/2009,126,66,31/12/2008,FicRef,7,CN
628,90,30/12/2008,03/03/2009,126,66,31/12/2008,Morind,29,CN
628,90,30/12/2008,03/03/2009,126,66,31/12/2008,Scaevo,13,CN
628,90,30/12/2008,03/03/2009,126,66,31/12/2008,Ochros,25,CN
628,90,30/12/2008,03/03/2009,126,66,31/12/2008,Euphor,1,CN
629,90,30/12/2008,03/03/2009,53,60,31/12/2008,Pisoni,5,CN
629,90,30/12/2008,03/03/2009,53,60,31/12/2008,Morind,11,CN
629,90,30/12/2008,03/03/2009,53,60,31/12/2008,Scaevo,3,CN
629,90,30/12/2008,03/03/2009,53,60,31/12/2008,Ochros,11,CN
630,90,30/12/2008,03/03/2009,63,61,31/12/2008,Pisoni,52,CN
630,90,30/12/2008,03/03/2009,63,61,31/12/2008,FicRef,3,CN
630,90,30/12/2008,03/03/2009,63,61,31/12/2008,Morind,40,CN
630,90,30/12/2008,03/03/2009,63,61,31/12/2008,Ochros,19,CN
631,90,30/12/2008,03/03/2009,165,68,31/12/2008,Pisoni,13,CN
631,90,30/12/2008,03/03/2009,165,68,31/12/2008,Euphor,2,CN
884,92,08/06/2009,18/09/2009,1,57,07/07/2009,Pisoni,13,CN
884,92,08/06/2009,18/09/2009,1,57,07/07/2009,Morind,33,CN
884,92,08/06/2009,18/09/2009,1,57,07/07/2009,Ochros,13,CN
884,92,08/06/2009,18/09/2009,1,57,07/07/2009,CorSub,16,CN
885,92,08/06/2009,18/09/2009,1,57,07/08/2009,CorSub,62,CN
885,92,08/06/2009,18/09/2009,1,57,07/08/2009,Pisoni,19,CN
885,92,08/06/2009,18/09/2009,1,57,07/08/2009,Ochros,71,CN
885,92,08/06/2009,18/09/2009,1,57,07/08/2009,Morind,28,CN
886,92,08/06/2009,18/09/2009,1,57,08/09/2009,Pisoni,51,CN
886,92,08/06/2009,18/09/2009,1,57,08/09/2009,Ochros,26,CN
886,92,08/06/2009,18/09/2009,1,57,08/09/2009,CorSub,52,CN
886,92,08/06/2009,18/09/2009,1,57,08/09/2009,Hibisc,28,CN
886,92,08/06/2009,18/09/2009,1,57,08/09/2009,Morind,42,CN
887,92,08/06/2009,18/09/2009,9,59,07/07/2009,Pisoni,10,CN
887,92,08/06/2009,18/09/2009,9,59,07/07/2009,Ochros,18,CN
887,92,08/06/2009,18/09/2009,9,59,07/07/2009,Morind,51,CN
888,92,08/06/2009,18/09/2009,13,57,07/07/2009,Scaevo,2,CN
888,92,08/06/2009,18/09/2009,13,57,07/07/2009,Morind,7,CN
888,92,08/06/2009,18/09/2009,13,57,07/07/2009,Pisoni,12,CN
889,92,08/06/2009,18/09/2009,16,58,07/07/2009,Morind,18,CN
889,92,08/06/2009,18/09/2009,16,58,07/07/2009,Pisoni,8,CN
889,92,08/06/2009,18/09/2009,16,58,07/07/2009,Ochros,45,CN
890,92,08/06/2009,18/09/2009,16,58,07/08/2009,Pisoni,35,CN
890,92,08/06/2009,18/09/2009,16,58,07/08/2009,Ochros,42,CN
890,92,08/06/2009,18/09/2009,16,58,07/08/2009,Morind,52,CN
891,92,08/06/2009,18/09/2009,16,58,08/09/2009,Ochros,28,CN
891,92,08/06/2009,18/09/2009,16,58,08/09/2009,Morind,29,CN
891,92,08/06/2009,18/09/2009,16,58,08/09/2009,Pisoni,35,CN
892,92,08/06/2009,18/09/2009,20,59,07/07/2009,Morind,71,CN
892,92,08/06/2009,18/09/2009,20,59,07/07/2009,Ochros,45,CN
892,92,08/06/2009,18/09/2009,20,59,07/07/2009,Pisoni,12,CN
893,92,08/06/2009,18/09/2009,20,59,07/08/2009,Ochros,66,CN
893,92,08/06/2009,18/09/2009,20,59,07/08/2009,Morind,68,CN
893,92,08/06/2009,18/09/2009,20,59,07/08/2009,Pisoni,13,CN
894,92,08/06/2009,18/09/2009,20,59,08/09/2009,Ochros,19,CN
894,92,08/06/2009,18/09/2009,20,59,08/09/2009,Pisoni,19,CN
894,92,08/06/2009,18/09/2009,20,59,08/09/2009,Morind,139,CN
895,92,08/06/2009,18/09/2009,24,59,07/07/2009,Pisoni,14,CN
895,92,08/06/2009,18/09/2009,24,59,07/07/2009,Hibisc,12,CN
895,92,08/06/2009,18/09/2009,24,59,07/07/2009,Morind,44,CN
895,92,08/06/2009,18/09/2009,24,59,07/07/2009,Ochros,38,CN
896,92,08/06/2009,18/09/2009,27,58,07/07/2009,Pisoni,16,CN
896,92,08/06/2009,18/09/2009,27,58,07/07/2009,Morind,25,CN
896,92,08/06/2009,18/09/2009,27,58,07/07/2009,Ochros,14,CN
897,92,08/06/2009,18/09/2009,28,58,07/07/2009,Ficus,6,CN
897,92,08/06/2009,18/09/2009,28,58,07/07/2009,Morind,64,CN
897,92,08/06/2009,18/09/2009,28,58,07/07/2009,Ochros,13,CN
897,92,08/06/2009,18/09/2009,28,58,07/07/2009,Pisoni,17,CN
898,92,08/06/2009,18/09/2009,43,60,07/07/2009,Scaevo,0,CN
898,92,08/06/2009,18/09/2009,43,60,07/07/2009,Morind,3,CN
898,92,08/06/2009,18/09/2009,43,60,07/07/2009,Pisoni,6,CN
899,92,08/06/2009,18/09/2009,46,60,07/07/2009,Morind,25,CN
899,92,08/06/2009,18/09/2009,46,60,07/07/2009,Ochros,17,CN
899,92,08/06/2009,18/09/2009,46,60,07/07/2009,Pisoni,6,CN
899,92,08/06/2009,18/09/2009,46,60,07/07/2009,Scaevo,1,CN
900,92,08/06/2009,18/09/2009,47,61,07/07/2009,Morind,11,CN
900,92,08/06/2009,18/09/2009,47,61,07/07/2009,Ochros,5,CN
900,92,08/06/2009,18/09/2009,47,61,07/07/2009,Pisoni,2,CN
901,92,08/06/2009,18/09/2009,53,60,07/07/2009,Morind,20,CN
901,92,08/06/2009,18/09/2009,53,60,07/07/2009,Ochros,11,CN
901,92,08/06/2009,18/09/2009,53,60,07/07/2009,Pisoni,4,CN
901,92,08/06/2009,18/09/2009,53,60,07/07/2009,Scaevo,4,CN
902,92,08/06/2009,18/09/2009,53,60,07/08/2009,Ochros,38,CN
902,92,08/06/2009,18/09/2009,53,60,07/08/2009,Morind,19,CN
902,92,08/06/2009,18/09/2009,53,60,07/08/2009,Scaevo,57,CN
902,92,08/06/2009,18/09/2009,53,60,07/08/2009,Pisoni,5,CN
903,92,08/06/2009,18/09/2009,53,60,08/09/2009,Morind,56,CN
903,92,08/06/2009,18/09/2009,53,60,08/09/2009,Scaevo,60,CN
903,92,08/06/2009,18/09/2009,53,60,08/09/2009,Ochros,14,CN
903,92,08/06/2009,18/09/2009,53,60,08/09/2009,Pisoni,64,CN
904,92,08/06/2009,18/09/2009,63,61,07/07/2009,Pisoni,4,CN
904,92,08/06/2009,18/09/2009,63,61,07/07/2009,Ficus,44,CN
904,92,08/06/2009,18/09/2009,63,61,07/07/2009,Morind,16,CN
904,92,08/06/2009,18/09/2009,63,61,07/07/2009,Ochros,20,CN
905,92,08/06/2009,18/09/2009,63,61,07/08/2009,Pisoni,0,CN
905,92,08/06/2009,18/09/2009,63,61,07/08/2009,Ochros,37,CN
905,92,08/06/2009,18/09/2009,63,61,07/08/2009,Morind,17,CN
905,92,08/06/2009,18/09/2009,63,61,07/08/2009,Euphor,2,CN
905,92,08/06/2009,18/09/2009,63,61,07/08/2009,Ficus,10,CN
906,92,08/06/2009,18/09/2009,63,61,08/09/2009,Ficus,13,CN
906,92,08/06/2009,18/09/2009,63,61,08/09/2009,Euphor,0,CN
906,92,08/06/2009,18/09/2009,63,61,08/09/2009,Pisoni,81,CN
906,92,08/06/2009,18/09/2009,63,61,08/09/2009,Ochros,52,CN
906,92,08/06/2009,18/09/2009,63,61,08/09/2009,Morind,57,CN
907,92,08/06/2009,18/09/2009,76,62,07/07/2009,Morind,12,CN
907,92,08/06/2009,18/09/2009,76,62,07/07/2009,Ochros,73,CN
907,92,08/06/2009,18/09/2009,76,62,07/07/2009,Pisoni,8,CN
907,92,08/06/2009,18/09/2009,76,62,07/07/2009,Scaevo,11,CN
907,92,08/06/2009,18/09/2009,76,62,07/07/2009,Hibisc,76,CN
908,92,08/06/2009,18/09/2009,76,62,07/08/2009,Hibisc,39,CN
908,92,08/06/2009,18/09/2009,76,62,07/08/2009,Morind,48,CN
908,92,08/06/2009,18/09/2009,76,62,07/08/2009,Ochros,89,CN
908,92,08/06/2009,18/09/2009,76,62,07/08/2009,Pisoni,23,CN
908,92,08/06/2009,18/09/2009,76,62,07/08/2009,Scaevo,22,CN
909,92,08/06/2009,18/09/2009,76,62,08/09/2009,Scaevo,1,CN
909,92,08/06/2009,18/09/2009,76,62,08/09/2009,Morind,25,CN
909,92,08/06/2009,18/09/2009,76,62,08/09/2009,Pisoni,8,CN
909,92,08/06/2009,18/09/2009,76,62,08/09/2009,Ochros,9,CN
909,92,08/06/2009,18/09/2009,76,62,08/09/2009,Hibisc,233,CN
910,92,08/06/2009,18/09/2009,82,63,07/07/2009,Morind,25,CN
910,92,08/06/2009,18/09/2009,82,63,07/07/2009,Ochros,4,CN
910,92,08/06/2009,18/09/2009,82,63,07/07/2009,Pisoni,18,CN
911,92,08/06/2009,18/09/2009,82,63,07/08/2009,Ochros,39,CN
911,92,08/06/2009,18/09/2009,82,63,07/08/2009,Pisoni,24,CN
911,92,08/06/2009,18/09/2009,82,63,07/08/2009,Morind,91,CN
912,92,08/06/2009,18/09/2009,82,63,09/09/2009,Ochros,29,CN
912,92,08/06/2009,18/09/2009,82,63,09/09/2009,Pisoni,46,CN
912,92,08/06/2009,18/09/2009,82,63,09/09/2009,Morind,12,CN
913,92,08/06/2009,18/09/2009,90,64,07/07/2009,Pisoni,11,CN
913,92,08/06/2009,18/09/2009,90,64,07/07/2009,Morind,14,CN
913,92,08/06/2009,18/09/2009,90,64,07/07/2009,Euphor,12,CN
913,92,08/06/2009,18/09/2009,90,64,07/07/2009,Ficus,0,CN
914,92,08/06/2009,18/09/2009,90,64,07/08/2009,Euphor,29,CN
914,92,08/06/2009,18/09/2009,90,64,07/08/2009,Ficus,8,CN
914,92,08/06/2009,18/09/2009,90,64,07/08/2009,Pisoni,28,CN
915,92,08/06/2009,18/09/2009,90,64,09/09/2009,Euphor,2,CN
915,92,08/06/2009,18/09/2009,90,64,09/09/2009,Pisoni,30,CN
915,92,08/06/2009,18/09/2009,90,64,09/09/2009,Ficus,16,CN
915,92,08/06/2009,18/09/2009,90,64,09/09/2009,Morind,70,CN
916,92,08/06/2009,18/09/2009,108,65,07/07/2009,Morind,13,CN
916,92,08/06/2009,18/09/2009,108,65,07/07/2009,Ochros,13,CN
916,92,08/06/2009,18/09/2009,108,65,07/07/2009,Pisoni,6,CN
917,92,08/06/2009,18/09/2009,108,65,07/08/2009,Pisoni,20,CN
917,92,08/06/2009,18/09/2009,108,65,07/08/2009,Ochros,53,CN
917,92,08/06/2009,18/09/2009,108,65,07/08/2009,Morind,29,CN
918,92,08/06/2009,18/09/2009,108,65,08/09/2009,Morind,38,CN
918,92,08/06/2009,18/09/2009,108,65,08/09/2009,Ochros,5,CN
918,92,08/06/2009,18/09/2009,108,65,08/09/2009,Pisoni,9,CN
919,92,08/06/2009,18/09/2009,126,66,07/07/2009,Ficus,61,CN
919,92,08/06/2009,18/09/2009,126,66,07/07/2009,Pisoni,29,CN
919,92,08/06/2009,18/09/2009,126,66,07/07/2009,Ochros,16,CN
919,92,08/06/2009,18/09/2009,126,66,07/07/2009,Morind,56,CN
919,92,08/06/2009,18/09/2009,126,66,07/07/2009,Scaevo,86,CN
919,92,08/06/2009,18/09/2009,126,66,07/07/2009,Euphor,104,CN
920,92,08/06/2009,18/09/2009,126,66,07/08/2009,Ochros,21,CN
920,92,08/06/2009,18/09/2009,126,66,07/08/2009,Ficus,49,CN
920,92,08/06/2009,18/09/2009,126,66,07/08/2009,Euphor,7,CN
920,92,08/06/2009,18/09/2009,126,66,07/08/2009,Scaevo,338,CN
920,92,08/06/2009,18/09/2009,126,66,07/08/2009,Morind,13,CN
920,92,08/06/2009,18/09/2009,126,66,07/08/2009,Pisoni,18,CN
921,92,08/06/2009,18/09/2009,126,66,08/09/2009,Ficus,39,CN
921,92,08/06/2009,18/09/2009,126,66,08/09/2009,Morind,46,CN
921,92,08/06/2009,18/09/2009,126,66,08/09/2009,Ochros,7,CN
921,92,08/06/2009,18/09/2009,126,66,08/09/2009,Pisoni,27,CN
921,92,08/06/2009,18/09/2009,126,66,08/09/2009,Scaevo,11,CN
921,92,08/06/2009,18/09/2009,126,66,08/09/2009,Euphor,14,CN
922,92,08/06/2009,18/09/2009,134,67,07/07/2009,Pisoni,44,CN
922,92,08/06/2009,18/09/2009,134,67,07/07/2009,Morind,32,CN
922,92,08/06/2009,18/09/2009,134,67,07/07/2009,Euphor,31,CN
922,92,08/06/2009,18/09/2009,134,67,07/07/2009,Ficus,12,CN
923,92,08/06/2009,18/09/2009,134,67,07/08/2009,Euphor,10,CN
923,92,08/06/2009,18/09/2009,134,67,07/08/2009,Ficus,3,CN
923,92,08/06/2009,18/09/2009,134,67,07/08/2009,Morind,36,CN
923,92,08/06/2009,18/09/2009,134,67,07/08/2009,Pisoni,22,CN
924,92,08/06/2009,18/09/2009,134,67,09/09/2009,Euphor,8,CN
924,92,08/06/2009,18/09/2009,134,67,09/09/2009,Ficus,13,CN
924,92,08/06/2009,18/09/2009,134,67,09/09/2009,Morind,32,CN
924,92,08/06/2009,18/09/2009,134,67,09/09/2009,Pisoni,46,CN
925,92,08/06/2009,18/09/2009,154,70,07/07/2009,Scaevo,24,CN
925,92,08/06/2009,18/09/2009,154,70,07/07/2009,CorSub,12,CN
925,92,08/06/2009,18/09/2009,154,70,07/07/2009,Mangrv,1,CN
925,92,08/06/2009,18/09/2009,154,70,07/07/2009,Ochros,17,CN
925,92,08/06/2009,18/09/2009,154,70,07/07/2009,Pisoni,25,CN
926,92,08/06/2009,18/09/2009,154,70,07/08/2009,Mangrv,17,CN
926,92,08/06/2009,18/09/2009,154,70,07/08/2009,Ochros,120,CN
926,92,08/06/2009,18/09/2009,154,70,07/08/2009,Pisoni,21,CN
926,92,08/06/2009,18/09/2009,154,70,07/08/2009,Scaevo,98,CN
926,92,08/06/2009,18/09/2009,154,70,07/08/2009,CorSub,81,CN
927,92,08/06/2009,18/09/2009,154,70,09/09/2009,Pisoni,2,CN
927,92,08/06/2009,18/09/2009,154,70,09/09/2009,Ochros,28,CN
927,92,08/06/2009,18/09/2009,154,70,09/09/2009,Mangrv,4,CN
927,92,08/06/2009,18/09/2009,154,70,09/09/2009,CorSub,75,CN
927,92,08/06/2009,18/09/2009,154,70,09/09/2009,Scaevo,48,CN
928,92,08/06/2009,18/09/2009,165,68,07/07/2009,Euphor,35,CN
928,92,08/06/2009,18/09/2009,165,68,07/07/2009,Pisoni,11,CN
929,92,08/06/2009,18/09/2009,165,68,08/08/2009,Euphor,20,CN
929,92,08/06/2009,18/09/2009,165,68,08/08/2009,Ficus,96,CN
929,92,08/06/2009,18/09/2009,165,68,08/08/2009,Pisoni,41,CN
930,92,08/06/2009,18/09/2009,165,68,09/09/2009,Ficus,5,CN
930,92,08/06/2009,18/09/2009,165,68,09/09/2009,Pisoni,27,CN
930,92,08/06/2009,18/09/2009,165,68,09/09/2009,Euphor,4,CN
931,92,08/06/2009,18/09/2009,173,69,07/07/2009,Morind,39,CN
931,92,08/06/2009,18/09/2009,173,69,07/07/2009,Ochros,15,CN
931,92,08/06/2009,18/09/2009,173,69,07/07/2009,Pisoni,22,CN
931,92,08/06/2009,18/09/2009,173,69,07/07/2009,Ficus,27,CN
932,92,08/06/2009,18/09/2009,173,69,07/08/2009,Ficus,64,CN
932,92,08/06/2009,18/09/2009,173,69,07/08/2009,Pisoni,25,CN
932,92,08/06/2009,18/09/2009,173,69,07/08/2009,Morind,60,CN
932,92,08/06/2009,18/09/2009,173,69,07/08/2009,Ochros,29,CN
933,92,08/06/2009,18/09/2009,173,69,08/09/2009,Pisoni,14,CN
933,92,08/06/2009,18/09/2009,173,69,08/09/2009,Ochros,106,CN
933,92,08/06/2009,18/09/2009,173,69,08/09/2009,Morind,28,CN
933,92,08/06/2009,18/09/2009,173,69,08/09/2009,Ficus,28,CN
934,92,08/06/2009,18/09/2009,478,57,07/07/2009,Pisoni,3,CN
934,92,08/06/2009,18/09/2009,478,57,07/07/2009,Ochros,17,CN
1034,103,12/02/2010,19/03/2010,1,57,18/02/2010,Pisoni,8,CN
1034,103,12/02/2010,19/03/2010,1,57,18/02/2010,Ochros,13,CN
1034,103,12/02/2010,19/03/2010,1,57,18/02/2010,Morind,33,CN
1034,103,12/02/2010,19/03/2010,1,57,18/02/2010,CorSub,6,CN
1035,103,12/02/2010,19/03/2010,16,58,18/02/2010,Pisoni,11,CN
1035,103,12/02/2010,19/03/2010,16,58,18/02/2010,Morind,9,CN
1035,103,12/02/2010,19/03/2010,16,58,18/02/2010,Ochros,15,CN
1036,103,12/02/2010,19/03/2010,20,59,18/02/2010,Pisoni,29,CN
1036,103,12/02/2010,19/03/2010,20,59,18/02/2010,Morind,21,CN
1036,103,12/02/2010,19/03/2010,20,59,18/02/2010,Ochros,30,CN
1037,103,12/02/2010,19/03/2010,53,60,18/02/2010,Pisoni,23,CN
1037,103,12/02/2010,19/03/2010,53,60,18/02/2010,Ochros,7,CN
1037,103,12/02/2010,19/03/2010,53,60,18/02/2010,Scaevo,7,CN
1038,103,12/02/2010,19/03/2010,63,61,18/02/2010,Pisoni,12,CN
1038,103,12/02/2010,19/03/2010,63,61,18/02/2010,Morind,7,CN
1038,103,12/02/2010,19/03/2010,63,61,18/02/2010,Ochros,20,CN
1038,103,12/02/2010,19/03/2010,63,61,18/02/2010,Ficus,19,CN
1039,103,12/02/2010,19/03/2010,77,62,18/02/2010,Pisoni,24,CN
1039,103,12/02/2010,19/03/2010,77,62,18/02/2010,Morind,18,CN
1039,103,12/02/2010,19/03/2010,77,62,18/02/2010,Ochros,27,CN
1039,103,12/02/2010,19/03/2010,77,62,18/02/2010,Hibisc,41,CN
1040,103,12/02/2010,19/03/2010,82,63,18/02/2010,Pisoni,26,CN
1040,103,12/02/2010,19/03/2010,82,63,18/02/2010,Morind,74,CN
1040,103,12/02/2010,19/03/2010,82,63,18/02/2010,Ochros,31,CN
1041,103,12/02/2010,19/03/2010,90,64,18/02/2010,Pisoni,15,CN
1041,103,12/02/2010,19/03/2010,90,64,18/02/2010,Ficus,4,CN
1041,103,12/02/2010,19/03/2010,90,64,18/02/2010,Morind,8,CN
1042,103,12/02/2010,19/03/2010,36,65,18/02/2010,Pisoni,8,CN
1042,103,12/02/2010,19/03/2010,36,65,18/02/2010,Morind,25,CN
1042,103,12/02/2010,19/03/2010,36,65,18/02/2010,Ochros,14,CN
1043,103,12/02/2010,19/03/2010,126,66,18/02/2010,Pisoni,7,CN
1043,103,12/02/2010,19/03/2010,126,66,18/02/2010,Morind,18,CN
1043,103,12/02/2010,19/03/2010,126,66,18/02/2010,Ochros,33,CN
1043,103,12/02/2010,19/03/2010,126,66,18/02/2010,Ficus,23,CN
1043,103,12/02/2010,19/03/2010,126,66,18/02/2010,Euphor,111,CN
1043,103,12/02/2010,19/03/2010,126,66,18/02/2010,Scaevo,22,CN
1044,103,12/02/2010,19/03/2010,134,67,18/02/2010,Pisoni,7,CN
1044,103,12/02/2010,19/03/2010,134,67,18/02/2010,Morind,11,CN
1044,103,12/02/2010,19/03/2010,134,67,18/02/2010,Ficus,5,CN
1044,103,12/02/2010,19/03/2010,134,67,18/02/2010,Euphor,13,CN
1045,103,12/02/2010,19/03/2010,154,70,18/02/2010,Pisoni,29,CN
1045,103,12/02/2010,19/03/2010,154,70,18/02/2010,Ficus,1,CN
1045,103,12/02/2010,19/03/2010,154,70,18/02/2010,CorSub,21,CN
1045,103,12/02/2010,19/03/2010,154,70,18/02/2010,Mangrv,6,CN
1045,103,12/02/2010,19/03/2010,154,70,18/02/2010,Scaevo,8,CN
1046,103,12/02/2010,19/03/2010,165,68,18/02/2010,Pisoni,8,CN
1046,103,12/02/2010,19/03/2010,165,68,18/02/2010,Euphor,3,CN
1047,103,12/02/2010,19/03/2010,173,69,18/02/2010,Pisoni,21,CN
1047,103,12/02/2010,19/03/2010,173,69,18/02/2010,Morind,25,CN
1047,103,12/02/2010,19/03/2010,173,69,18/02/2010,Ochros,11,CN
1047,103,12/02/2010,19/03/2010,173,69,18/02/2010,Ficus,17,CN
1048,103,12/02/2010,19/03/2010,1,57,16/03/2010,Pisoni,21,CN
1048,103,12/02/2010,19/03/2010,1,57,16/03/2010,Ochros,20,CN
1048,103,12/02/2010,19/03/2010,1,57,16/03/2010,Morind,13,CN
1048,103,12/02/2010,19/03/2010,1,57,16/03/2010,CorSub,11,CN
1049,103,12/02/2010,19/03/2010,16,58,16/03/2010,Pisoni,12,CN
1049,103,12/02/2010,19/03/2010,16,58,16/03/2010,Morind,14,CN
